case,direction,maximum_mixed_ratio,num_nodes,receiver_absolute_error,receiver_mixed_ratio,receiver_relative_error,rhs_absolute_error,rhs_mixed_ratio,rhs_relative_error,same_near_direct_branch,scattered_absolute_error,scattered_mixed_ratio,scattered_objective_absolute_error,scattered_objective_mixed_ratio,scattered_relative_error,solution_absolute_error,solution_mixed_ratio,solution_relative_error,step,system_absolute_error,system_mixed_ratio,system_relative_error,total_absolute_error,total_mixed_ratio,total_objective_absolute_error,total_objective_mixed_ratio,total_relative_error
star,translation_y,0.13911018550375395,32,6.331698332112882e-11,1.8022540775428385e-05,3.6049108987888634e-10,4.016585437499129e-15,1.8173313413245613e-05,3.635041628753379e-10,True,2.161468022457899e-17,7.345245100110323e-05,6.7622127515598596e-12,3.901386995490024e-05,1.4692756589033508e-09,5.0861832027950694e-15,2.776831252101182e-05,5.554262585279626e-10,1e-05,1.8611465086934634e-08,0.13911018550375395,139.11018550375397,2.1607571837386922e-17,7.335681489229079e-05,1.0176286354378339e-13,1.0028416831050563e-06,1.4687924604397673e-09
star,translation_y,1.39110185503754,32,7.521893485030473e-10,0.00021410311251712286,4.282540699418759e-09,4.696365891228079e-14,0.00021249026212099724,4.250248322640151e-09,True,2.942533824739732e-16,0.000999951511333941,6.497844883684989e-11,0.00037488627553269903,2.0002115595832634e-08,5.992575552918875e-14,0.00032716814185538217,6.544069856694809e-09,1e-06,1.861146508693464e-07,1.39110185503754,1391.1018550375402,2.9738054090612e-16,0.0010095946668096344,1.4677728975807935e-12,1.4464449915883172e-05,2.0214686761269675e-08
star,scale,31.886667753909574,32,2.528199924147104e-06,0.5660184797300666,1.1321366450744566e-05,1.178571044579527e-10,0.48956057565695665,9.792148696503289e-06,False,1.9684562957233544e-13,0.5376197558598232,5.226288819330533e-06,31.886667753909574,1.0753731394271833e-05,8.966985335066449e-11,0.5341332771528516,1.0683924509733245e-05,0.01,0.004861856000521174,1.6770222280292657,3.3541995668219486e-05,1.9684562957545377e-13,0.53719924042974,1.0513407753341805e-07,1.0375211486892708,1.0753731394442188e-05
star,scale,0.31886751152484877,32,2.5282050669781473e-08,0.005660197215039243,1.1321389480519338e-07,1.1785684055664812e-12,0.004895594799315966,9.792126770283163e-08,True,1.968423302069036e-15,0.005376108849545657,5.226302488524348e-08,0.31886751152484877,1.0753551149022281e-07,8.966919975571028e-13,0.005341293648986602,1.068384663563298e-07,0.001,4.861910043059009e-05,0.016770410128032598,3.354236850825625e-07,1.968423796171615e-15,0.0053719034658005075,1.051343119103077e-09,0.010375234616498776,1.0753553848318387e-07
star,scale,0.0031882362569609028,32,2.538581600432719e-10,5.683428501130312e-05,1.1367855955185991e-09,1.1876396183642951e-14,4.933275244979359e-05,9.867494873871275e-10,True,2.0290515376086117e-17,5.5416953256964785e-05,5.225583190986149e-10,0.0031882362569609028,1.1084764883011563e-09,9.055107736624142e-15,5.39382412280665e-05,1.078892000718064e-09,0.0001,4.868838679498161e-07,0.00016794309536551568,3.359016924390202e-09,2.0301308773239368e-17,5.540304413801921e-05,1.0507287775312138e-11,0.00010369171954531495,1.1090661345842357e-09
star,scale,7.037623821293505e-05,32,7.608769923511116e-11,1.7034670031291456e-05,3.4072334122283943e-10,4.0505394141937745e-15,1.6825327744263453e-05,3.365387638467167e-10,True,2.5767748963469554e-17,7.037623821293505e-05,4.501694156333613e-14,2.746576602536743e-07,1.407699279837714e-09,5.563021587007063e-15,3.31370546808542e-05,6.628192247529695e-10,1e-05,3.1124498233393934e-08,1.0735916557482236e-05,2.147282405748121e-10,2.553823160484023e-17,6.969480578658965e-05,3.212449024240366e-14,3.1702221391310204e-07,1.3951606828143266e-09
star,scale,0.0006655664254449945,32,9.73954088981723e-10,0.00021805083740032453,4.361399999362387e-09,5.954855677740293e-14,0.00024735569316218877,4.947587379719912e-09,True,2.432801825156083e-16,0.0006644408134347761,6.324528444359712e-11,0.0003858725458484738,1.3290463913301702e-08,6.80672104045528e-14,0.0004054535539348219,8.110027064575125e-09,1e-06,4.327320811968602e-07,0.00014926427025540475,2.98542317819548e-09,2.4388316073714886e-16,0.0006655664254449945,1.2565953187932202e-12,1.2400776695619863e-05,1.3323404780950786e-08
star,shape_mode4,0.4635651444058704,32,3.1688614114474624e-07,0.13238698663120976,2.6481739214637514e-06,3.639240238235057e-11,0.28731603974286263,5.747366315208819e-06,False,2.0794717952538684e-14,0.20507442758965683,2.97845343908169e-08,0.2580973514661183,4.1033251184504835e-06,3.638826429149193e-11,0.3158856725289973,6.318798972218231e-06,0.01,0.0004788421541470396,0.4635651444058704,9.272503861540419e-06,2.0794717769905482e-14,0.20449614475520375,5.265717749633285e-10,0.005253114322049196,4.1033250824123215e-06
star,shape_mode4,0.004635684607351011,32,3.168886624774608e-09,0.0013238803781192938,2.6481949918946576e-08,3.63926346055113e-13,0.002873178756797502,5.7474029896651404e-08,True,2.0790182647228631e-16,0.0020502968940982694,2.9784075390466153e-10,0.0025809337400676652,4.1024301877165804e-08,3.638862670127269e-13,0.0031588881964964275,6.318861904446376e-08,0.001,4.788455802179981e-06,0.004635684607351011,9.272570205440843e-08,2.079020577411577e-16,0.002044517730206604,5.266505130895093e-12,5.253899818724099e-05,4.102434751237812e-08
star,shape_mode4,4.6323607185472206e-05,32,3.205382287501178e-11,1.3391273371831134e-05,2.6786939155553465e-10,3.635470534774569e-15,2.8701842650144545e-05,5.741412911402304e-10,True,2.9334730954774357e-18,2.892947524318838e-05,3.0365880166263737e-12,2.6313499291318773e-05,5.788486222532171e-10,3.638757447565673e-15,3.1587968540792985e-05,6.318679186136774e-10,0.0001,4.7850223736791626e-08,4.6323607185472206e-05,9.265921567939645e-10,2.933821388464902e-18,2.8851325039994258e-05,5.238375990032802e-14,5.225838004598014e-07,5.789173492908864e-10
star,shape_mode4,0.0002591314776633779,32,6.09998305872096e-11,2.5484180469719804e-05,5.097671990046686e-10,3.681717053527214e-15,2.9066956409423415e-05,5.814448948232763e-10,True,2.6205881093469132e-17,0.0002584385004420834,2.3242672977236145e-12,2.0140896808067363e-05,5.171084810449702e-09,4.859681000535935e-15,4.218677743167003e-05,8.438805177820675e-10,1e-05,2.0822161176366647e-08,2.0157849634705636e-05,4.0320921673531074e-10,2.6350452554940348e-17,0.0002591314776633779,6.036281195752943e-14,6.021833434489406e-07,5.199612425520985e-09
star,shape_mode4,0.001999184642217832,32,6.848675132632854e-10,0.00028612025865553097,5.723343664477677e-09,3.60397624320072e-14,0.00028453196929481214,5.691674719179883e-09,True,2.0271900251414615e-16,0.001999184642217832,2.3691163939486282e-11,0.0002052953585138556,4.000159929565052e-08,5.1768001788391385e-14,0.0004493968162304323,8.989480615890826e-09,1e-06,2.3278325927621598e-07,0.00022535652751003025,4.507714393661894e-09,1.9957899005887897e-16,0.0019626683259634688,6.673231947227059e-13,6.657259652547086e-06,3.938199522074301e-08
star,interior_epsr,15.038286135472712,32,0.0,0.0,0.0,0.0,0.0,0.0,True,2.8432569533540277e-13,0.7649435467822762,2.2045653652077828e-06,15.038286135472712,1.530073464354116e-05,1.2449352152374368e-10,0.8440346783970412,1.6882959313486066e-05,0.01,0.0005612565067354351,0.582019886189935,1.1642009689070077e-05,2.8432569530782767e-13,0.7643536454534943,5.0055388909741455e-08,0.4961947765380304,1.530073464205723e-05
star,interior_epsr,0.15038286763764364,32,0.0,0.0,0.0,0.0,0.0,0.0,True,2.843266408334676e-15,0.007649458736750421,2.2045654573133594e-08,0.15038286763764364,1.5300785524679352e-07,1.2449389233404882e-12,0.008440372212794056,1.6883009600241697e-07,0.001,5.612592936859185e-06,0.00582022630701655,1.1642067498118421e-07,2.843266200943352e-15,0.007643561417311708,5.005541727705104e-10,0.00496195057740737,1.530078440862137e-07
star,interior_epsr,0.0015035507306348911,32,0.0,0.0,0.0,0.0,0.0,0.0,True,2.798257307279949e-17,7.528367070467156e-05,2.2041579976136982e-10,0.0015035507306348911,1.5058573046848137e-09,1.2384418190504347e-14,8.39632351136739e-05,1.6794900318696851e-09,0.0001,5.5979790533274985e-08,5.8050716498723276e-05,1.1611754268493621e-09,2.8002378498385975e-17,7.52788817665952e-05,5.007329362889841e-12,4.9637226448317616e-05,1.5069231160637106e-09
star,interior_epsr,5.4502058656905926e-05,32,0.0,0.0,0.0,0.0,0.0,0.0,True,1.9967574302117677e-17,5.3720302288406045e-05,1.3414915879528255e-12,9.150889634004048e-06,1.0745372679436916e-09,3.62599860920428e-15,2.458335701902403e-05,4.917331138253437e-10,1e-05,2.4336982113041413e-09,2.5237308537584673e-06,5.0481620820889647e-11,2.0273777179340906e-17,5.4502058656905926e-05,8.43551980654264e-15,8.362058424792238e-08,1.09101530369053e-09
star,interior_epsr,0.0007239435082582093,32,0.0,0.0,0.0,0.0,0.0,0.0,True,2.6908627055308816e-16,0.0007239435082582093,4.3419795103111225e-11,0.0002961850499010454,1.4480638540586629e-08,3.5381046077698865e-14,0.00023987457834548844,4.7981353092694086e-09,1e-06,2.982291707922928e-08,3.092619110026858e-05,6.186096471508405e-10,2.6774941402348764e-16,0.0007197915879004316,5.931272725571979e-13,5.8796197747222815e-06,1.4408696794372754e-08
star,exterior_epsr,190.16000940204967,32,4.448673376591132e-05,3.340381225981362,6.680959432091926e-05,2.6188473974083756e-09,3.342965196533539,6.686127121393416e-05,True,2.715971695660373e-11,10.268819497663015,4.1481181126789245e-05,190.16000940204967,0.0002053799196001246,1.559164921832042e-09,2.5890437556113652,5.1782576924090376e-05,0.01,0.000320622046392986,0.2947628447171119,5.895984038248531e-06,5.1466637758328523e-11,7.6865947552072855,2.1731013129539542e-05,185.08497554540173,0.00015373951984638248
star,exterior_epsr,1.9014603276361162,32,4.4487614537210596e-07,0.03340447397228783,6.68109170517249e-07,2.618898798418675e-11,0.03343030846661542,6.686258352288874e-07,True,2.716145100674711e-13,0.10269475345611301,4.1478132286644487e-07,1.9014603276361162,2.0539303236855287e-06,1.5591861451766455e-11,0.02589079007276441,5.17832817882514e-07,0.001,3.206186254330262e-06,0.002947597871621806,5.8959211295198734e-08,5.146957576562548e-13,0.07687033489076399,2.1733690720347146e-07,1.8510778082494355,1.5374829616927461e-06
star,exterior_epsr,0.019013683130075905,32,4.458835143106601e-09,0.0003348011445378661,6.696220240000521e-09,2.6251482943207913e-13,0.0003351008347436405,6.702213815783054e-09,True,2.718166283332603e-15,0.0010277117259014886,4.147612509518284e-09,0.019013683130075905,2.055458728169413e-08,1.5640404551014672e-13,0.0002597139746824115,5.194450185777431e-09,0.0001,3.284525435567412e-08,3.0196188564354716e-05,6.039980643623767e-10,5.151392219189246e-15,0.0007693656666860761,2.1733820408523577e-09,0.01851088853907003,1.5388076641753917e-08
star,exterior_epsr,0.0001864597537026959,32,6.57749289548936e-11,4.9388507965940124e-06,9.877992713708744e-11,3.876432303650478e-15,4.948275507837297e-06,9.896842093713407e-11,True,3.7487823918149157e-17,1.4173774600825501e-05,3.6398101546653017e-11,0.00016685791349991958,2.83480357125779e-10,4.219521024428309e-15,7.006651093815909e-06,1.4013762686088239e-10,1e-05,4.019757484828016e-09,3.6955523023542938e-06,7.392013816519176e-11,6.128071292530928e-17,9.152336794589869e-06,2.189242721568202e-11,0.0001864597537026959,1.830558161817452e-10
star,exterior_epsr,0.0005231620734902716,32,1.1380757135303233e-09,8.545484174174965e-05,1.709147206165857e-09,6.735283043248464e-14,8.597605610250978e-05,1.7195716967048016e-09,True,4.027393937719613e-16,0.00015227177237023823,1.1412168519214783e-10,0.0005231620734902716,3.0454877142074467e-09,6.477793867507308e-14,0.00010756586168118875,2.1513879291772084e-09,1e-06,9.744970794481334e-08,8.959010438452587e-05,1.7920225044985237e-09,6.979053897589705e-16,0.00010423287969198916,3.1735919231098975e-12,2.7029765247411908e-05,2.0847610062187046e-09
star,mixed,5.777202510194897,32,1.1283827580799421e-06,0.36395612315824727,7.280044140687191e-06,6.2048850290519e-11,0.3676632994127592,7.354270140666617e-06,True,2.1154814577494415e-13,0.5410727908388628,9.064218969181796e-07,5.777202510194897,1.082271491577002e-05,4.8470534322750326e-11,0.34990409212337664,6.999081550174218e-06,0.01,0.0003128628367771713,0.3702856294702778,7.406887690809828e-06,3.763008132215304e-13,0.3011453738251471,2.0293755159019196e-07,1.9462556544406446,6.024508738283602e-06
star,mixed,0.05777218400569605,32,1.1284483032444299e-08,0.003639772658713655,7.280467021741747e-08,6.205201333650471e-13,0.003676820471449561,7.354645037131859e-08,True,2.1156113293271614e-15,0.005411061255713752,9.064243900597235e-09,0.05777218400569605,1.0823379333345591e-07,4.847162595332527e-13,0.003499119657436939,6.999239180196735e-08,0.001,3.1285890711924483e-06,0.003702810801091515,7.406794657916487e-08,3.76327504857173e-15,0.0030116673316605553,2.0294003122130286e-09,0.019462794351359013,6.02493606659786e-08
star,mixed,0.0005725310167329096,32,1.1517952758037875e-10,3.7150775474264686e-05,7.431095866046983e-10,6.373533562451267e-15,3.776563797480753e-05,7.55415891662927e-10,True,2.2278246102640694e-17,5.698067281413088e-05,8.98280178539268e-11,0.0005725310167329096,1.1397457798980247e-09,5.03052717105422e-15,3.6314887588582166e-05,7.264015221315566e-10,0.0001,3.1500980531353e-08,3.7282676473823145e-05,7.457716210388321e-10,3.860975878964902e-17,3.089855183987846e-05,2.0321648281241417e-11,0.00019489307210520044,6.181353349197437e-10
star,mixed,7.536693879735977e-05,32,1.0270166448498312e-10,3.312608202520417e-05,6.626055258456484e-10,6.432632017838831e-15,3.8115819061217e-05,7.624204695685824e-10,True,2.9466889805735243e-17,7.536693879735977e-05,2.8186845218991508e-12,1.796526689252433e-05,1.5075137938630631e-09,6.8816039212139565e-15,4.9677631047776865e-05,9.936945757573026e-10,1e-05,2.9478952077664266e-08,3.488952463002846e-05,6.97901002021332e-10,4.518200363031103e-17,3.6158176717490476e-05,1.8337222473970016e-13,1.7586160199059515e-06,7.233557997221892e-10
star,mixed,0.0006143373464636258,32,1.0537607858791825e-09,0.00033988705444210965,6.798601786488994e-09,6.151638332524256e-14,0.0003645082339014391,7.291160092933431e-09,True,2.4019299677964315e-16,0.0006143373464636258,6.908560399102037e-11,0.0004403264375587797,1.2288173547387504e-08,6.611079706299259e-14,0.0004772474298588499,9.54631234122215e-09,1e-06,2.576613409574774e-07,0.0003049525532769356,6.10001697355558e-09,2.7572218747198294e-16,0.00022065448139644612,8.798235577589519e-13,8.437874413979104e-06,4.414262923172949e-09
star,tangential_phase,73.85962658619319,32,7.260481943511225e-05,6.90155515098811,0.0001380362530896942,7.282143532231416e-09,11.791590332990037,0.00023584060599565317,False,1.5917157767014134e-12,73.85962658619319,2.0894235880982315e-06,19.049412514728072,0.0014803104620491948,6.313066716737106e-09,10.777494497469126,0.00021555717304639813,0.01,0.05132200862889224,12.967674204000357,0.00025936225180351534,1.5917157766929657e-12,72.88979354684163,4.437575293509057e-08,0.4428467501405395,0.0014803104620413382
star,tangential_phase,0.7388914387232434,32,7.260999749442068e-07,0.06902047358852416,1.3804609761393893e-06,7.284213414343628e-11,0.11794942008852097,2.3590764151198476e-06,True,1.592351902890143e-14,0.7388914387232434,2.0927307289430458e-08,0.19079563935701793,1.4809020653153956e-05,6.314568649754234e-11,0.10780058594823064,2.1560845595687627e-06,0.001,0.0005133627256474222,0.12971278312216464,2.594343364046537e-06,1.5923522148421248e-14,0.7291894266561081,4.4445957212125534e-10,0.00443547352020498,1.4809023554336372e-05
star,tangential_phase,0.0073899320348993856,32,7.261064655497172e-09,0.0006902109056234871,1.3804733160759378e-08,7.284160415040428e-13,0.001179485619210812,2.3590592506850505e-08,True,1.5925712124243058e-16,0.0073899320348993856,2.0975906124889865e-10,0.0019123871814184406,1.4811060252199213e-07,6.314809243192598e-13,0.0010780469332592137,2.1561667092493448e-08,0.0001,5.13314468592612e-06,0.001297005898783392,2.5940994909259133e-08,1.5927716467746427e-16,0.00729381502463675,4.4554708856933906e-12,4.446326364222358e-05,1.4812924310281069e-07
star,tangential_phase,0.0010792416332614126,32,1.1568842039267808e-10,1.0996928576986433e-05,2.1994677765354826e-10,9.030664934240068e-15,1.4622878705489125e-05,2.9246848557820917e-10,True,2.3258253910195128e-17,0.0010792416332614126,1.2278140797909037e-11,0.00011194061860197858,2.163039224478139e-08,8.974015764897677e-15,1.5320193852383404e-05,3.0641422876565933e-10,1e-05,6.6685589783783e-08,1.684963284798026e-05,3.370040493588681e-10,2.3072317313654574e-17,0.001056555816506587,1.902703611122514e-13,1.8987984539637523e-06,2.1457469482334943e-08
star,tangential_phase,0.009789076413725156,32,8.243152728995173e-10,7.835646947400808e-05,1.5671878605434645e-09,4.9301780581175725e-14,7.98317690507007e-05,1.5966949508019817e-09,True,2.1096000910363848e-16,0.009789076413725156,5.378091635227511e-12,4.9032415774871964e-05,1.9619476863970956e-07,6.319678197475274e-14,0.0001078878147829856,2.1578291944850594e-09,1e-06,3.2499849160728354e-07,8.211826989137364e-05,1.6424209197563971e-09,2.1106490230197444e-16,0.00966534254749373,2.2118706368703337e-13,2.207330937465058e-06,1.9629232028879625e-07
star,translation_x,0.4379996327931438,64,1.0184732999587455e-06,0.3593140098023265,7.186983924059788e-06,1.3630437228329644e-10,0.4353968499623305,8.708844933520014e-06,True,9.936066439916037e-14,0.4202857232540702,1.350632000511609e-08,0.054325147279810054,8.407328356702394e-06,1.1999252075723913e-10,0.4379996327931438,8.760891288564293e-06,0.01,0.0,0.0,0.0,9.936066402681249e-14,0.4197765270718567,8.199666894092867e-10,0.007932368958396246,8.407328325196457e-06
star,translation_x,0.004380028692037606,64,1.0185017680571707e-08,0.0035932405400531473,7.187184812748514e-08,1.3630787313389344e-12,0.0043540803420550785,8.709068612074665e-08,True,9.936580363625018e-16,0.004203074719571132,1.3484317395312528e-10,0.0005423664833874647,8.40776320940772e-08,1.1999340691130528e-12,0.004380028692037606,8.760955988425495e-08,0.001,2.0108861538577156e-10,0.0014922485207734485,1.4922485207734486,9.936558300725598e-16,0.004197973250219444,8.204225168152723e-12,7.936778638950748e-05,8.407744541050273e-08
star,translation_x,0.01491704602605209,64,1.0235277809892928e-10,3.610972148144619e-05,7.222651500139084e-10,1.3722860262839877e-14,4.38349119194531e-05,8.767896441725642e-10,True,9.05617104765109e-18,3.830670339916083e-05,1.063359469921643e-12,4.27704658211802e-06,7.662811446811102e-10,1.2164619776494843e-14,4.440359269857944e-05,8.881629517909853e-10,0.0001,2.0101531945026763e-09,0.01491704602605209,14.917046026052091,9.072811711946974e-18,3.8330596839222895e-05,8.912353277254481e-14,8.62182273937064e-07,7.676891820533959e-10
star,translation_x,0.1492248520773446,64,5.4218390848025243e-11,1.912806891126098e-05,3.82598840272918e-10,6.103298487177754e-15,1.9495757188254112e-05,3.89955796849607e-10,True,3.859686090906964e-17,0.0001632608853744726,7.739875580725641e-12,3.113134300764791e-05,3.265844538809882e-09,1.6026671489127397e-14,5.8500948342062396e-05,1.1701389865610199e-09,1e-05,2.0108861538577122e-08,0.1492248520773446,149.22485207734462,3.865844069093352e-17,0.0001633232510692802,1.5852347646366782e-13,1.5335582775726535e-06,3.2710550660280163e-09
star,translation_x,1.4917046026052094,64,4.934730017155326e-10,0.00017409564236495683,3.4822538111020873e-09,5.706968322237742e-14,0.00018229760337877928,3.6463321994968794e-09,True,3.82947947545089e-16,0.0016198317556798613,1.9649405366695127e-10,0.0007903387748121313,3.240285436903755e-08,1.2157126876498617e-13,0.00044376241933658406,8.876158803411252e-09,1e-06,2.0101531945026768e-07,1.4917046026052094,1491.7046026052094,3.822384887984799e-16,0.0016148719803758239,4.0963796753539644e-12,3.962843295743163e-05,3.2342824047437495e-08
star,translation_y,1.0615517368223564,64,8.365116328112696e-07,0.3367309095799049,6.735370678307253e-06,1.310269889208394e-10,0.41762897589010967,8.353448473910409e-06,True,3.118965007137195e-13,1.0615517368223564,9.760205032204039e-09,0.055935422396223455,2.123431357451885e-05,1.0850618922664696e-10,0.4159283802153267,8.319463713928043e-06,0.01,0.0,0.0,0.0,3.1189650113641137e-13,1.0605167341375297,1.8319179981014615e-10,0.0018048600139399164,2.1234313603296252e-05
star,translation_y,0.010615821656656973,64,8.36527200752274e-09,0.003367371765597619,6.735496027255491e-08,1.3102944923931617e-12,0.0041763681774953185,8.353605328187488e-08,True,3.119054484424516e-15,0.010615821656656973,9.746871495672216e-11,0.000558590083254655,2.1234922747360616e-07,1.0850786421533381e-12,0.004159348013951263,8.319592139851954e-08,0.001,1.973020983128898e-10,0.0014641493442484556,1.4641493442484557,3.1190540812059535e-15,0.01060546918139213,1.8290998327497726e-12,1.8020834737447736e-05,2.1234920002196955e-07
star,translation_y,0.014671161610366917,64,8.275863124932516e-11,3.3313809520730436e-05,6.663506356991782e-10,1.3103219020915648e-14,4.1764555417797816e-05,8.353780075012689e-10,True,3.160459480778745e-17,0.00010756745125545074,4.007991855070614e-13,2.296967293558709e-06,2.1516813270058242e-09,1.0960193361966619e-14,4.201286130602878e-05,8.403477407362821e-10,0.0001,1.97701893033236e-09,0.014671161610366917,14.67116161036692,3.1658629603511076e-17,0.00010764629551868638,7.258177891177053e-15,7.150972403472539e-08,2.155360085163434e-09
star,translation_y,0.1464149344248453,64,4.5389713830064365e-11,1.827125772767043e-05,3.6546598473514264e-10,5.590973234339258e-15,1.782039292116246e-05,3.564449371593329e-10,True,2.3568120593600525e-17,8.021500284857491e-05,2.401693861148191e-12,1.3764030586087435e-05,1.6045478609134495e-09,9.80692188157865e-15,3.7592114960788544e-05,7.519232895434137e-10,1e-05,1.9730209831288946e-08,0.1464149344248453,146.4149344248453,2.350158198842253e-17,7.991054158499769e-05,3.375336848129157e-14,3.325482099679057e-07,1.6000178273801222e-09
star,translation_y,1.4671161610366925,64,5.168814352632458e-10,0.00020806639040967244,4.161792767344446e-09,6.235930368932154e-14,0.00019876097549678773,3.9756330701638286e-09,True,2.3975861468804257e-16,0.0008160276456213779,9.849995385308175e-11,0.0005645000803365772,1.63230738236179e-08,1.060140447651338e-13,0.000406375436288586,8.128384241271254e-09,1e-06,1.9770189303323613e-07,1.4671161610366925,1467.1161610366928,2.3845956264925097e-16,0.0008108148976942264,2.077220353732291e-12,2.0465391794168595e-05,1.6234632695621283e-08
star,scale,31.26647291687843,64,1.787534310978694e-06,0.5659663839650378,1.132032444824467e-05,1.6612448525742413e-10,0.48791167442357614,9.759168957222275e-06,False,1.967170259874278e-13,0.5367851395937406,5.117047668889464e-06,31.26647291687843,1.0737035335274754e-05,1.2736771609692292e-10,0.5339142901167829,1.0679543330614042e-05,0.01,0.004861839832526318,1.6768818106012118,3.353919823747006e-05,1.9671702619339034e-13,0.5363656125849641,1.0281422042335005e-07,1.014675514606404,1.073703534651642e-05
star,scale,0.312665393850888,64,1.7875389889399392e-08,0.005659679554725665,1.1320354073432129e-07,1.6612388405048566e-12,0.004879099092725199,9.75913363864728e-08,True,1.9671515382452252e-15,0.005367801707448274,5.1170585470272645e-08,0.312665393850888,1.0736933150529095e-07,1.2736786524802372e-12,0.005339148967635359,1.067955583665319e-07,0.001,4.8618968857599936e-05,0.01676901632104731,3.3539591816810445e-07,1.967152492497416e-15,0.005363607432356203,1.0281443211179134e-09,0.010146776037636938,1.07369383589443e-07
star,scale,0.0031291303803208425,64,1.788808576025657e-10,5.6636993930517044e-05,1.13283942758704e-09,1.6636581275117136e-14,4.8862045984257886e-05,9.773346011145738e-10,True,2.0636557001359584e-17,5.6311344925941416e-05,5.121111473251061e-10,0.0031291303803208425,1.1263663661536363e-09,1.2677135877360308e-14,5.314143921905012e-05,1.0629539891201837e-09,0.0001,4.861167625040457e-07,0.00016766501194216395,3.3534561042313164e-09,2.0631027801255307e-17,5.625223970840393e-05,1.02914286250963e-11,0.00010156630661796162,1.1260645762267226e-09
star,scale,6.738842182620236e-05,64,6.338196728581057e-11,2.0067905254449336e-05,4.0139337714338134e-10,6.677879694244896e-15,1.9613095942351442e-05,3.922995223199783e-10,True,2.4696000538727243e-17,6.738842182620236e-05,9.635482516034966e-12,5.8875268049641986e-05,1.3479353355068783e-09,1.1068800379956405e-14,4.6399438177816135e-05,9.280980840208174e-10,1e-05,3.7589027208077904e-08,1.2964713803873104e-05,2.593063281622526e-10,2.4670849220749843e-17,6.726715396423118e-05,1.8878195989953384e-13,1.8630927854213608e-06,1.3465625484362293e-09
star,scale,0.0008033463038119991,64,6.105240250037768e-10,0.00019330321881694167,3.866404132241226e-09,7.174202441039689e-14,0.00021070807985265635,4.2145655799582894e-09,True,2.9440429392644425e-16,0.0008033463038119991,9.860584180773624e-11,0.0006025069692181877,1.606891569694058e-08,1.278377931890648e-13,0.0005358847913092617,1.0718958410259797e-08,1e-06,3.812323435658176e-07,0.00013148965521702773,2.6299153377797e-09,2.9368029525735085e-16,0.0008007441276009122,2.0706784269013123e-12,2.0435565136311595e-05,1.6029399039682636e-08
star,shape_mode4,0.45479687003112274,64,2.241086825933416e-07,0.1324066120761048,2.648566488596053e-06,5.036417685431414e-11,0.2833633005284707,5.668306888224908e-06,False,1.961173557292741e-14,0.19361924715001905,3.769829082364215e-08,0.29966066562199817,3.8741202156945866e-06,5.184012496058657e-11,0.3241936466499146,6.4850125251136635e-06,0.01,0.0004700786458439175,0.45479687003112274,9.097123439299988e-06,1.961173553139667e-14,0.19307261817612328,6.94540337246955e-10,0.006913551605587774,3.874120207490566e-06
star,shape_mode4,0.00454798399401811,64,2.241066622384886e-09,0.0013240541625324069,2.6485426115909466e-08,5.036427630780237e-13,0.0028336386243937293,5.6683180813571615e-08,True,1.961884567786537e-16,0.0019368943124548968,3.7711389132971673e-10,0.002997647830237809,3.87552475233916e-08,5.183962221342275e-13,0.0032419050315030487,6.484949633258043e-08,0.001,4.7008022639486034e-06,0.00454798399401811,9.097154026664797e-08,1.9618750017563536e-16,0.0019314167350505597,6.948325534459742e-12,6.916460366481225e-05,3.87550585551548e-08
star,shape_mode4,4.560999163375896e-05,64,2.2996482153279414e-11,1.3586650018967663e-05,2.717775647153024e-10,5.06430774028818e-15,2.849324775944188e-05,5.699696141446473e-10,True,3.0927451253045895e-18,3.053350082948322e-05,3.0612686864606165e-12,2.4333777266561527e-05,6.109437059957726e-10,5.291840088363133e-15,3.309368833873885e-05,6.619900951246706e-10,0.0001,4.714254760168363e-08,4.560999163375896e-05,9.123187759479477e-10,3.09322856499545e-18,3.0452059427196897e-05,5.508162421183696e-14,5.482901871727068e-07,6.110392051152904e-10
star,shape_mode4,0.0003169342938311558,64,4.632130307297566e-11,2.736728726482131e-05,5.474355103403288e-10,4.943469120670028e-15,2.7813375032004075e-05,5.563696622993807e-10,True,3.21011049174106e-17,0.00031692204605721845,1.306981866483481e-12,1.0389093179277531e-05,6.341281680258234e-09,1.0773612035516235e-14,6.737515741943282e-05,1.3477399802596378e-09,1e-05,2.365734088774221e-08,2.288826495088317e-05,4.57824987806079e-10,3.219323189862418e-17,0.0003169342938311558,4.1547891022801833e-14,4.1357351515113435e-07,6.359480528544927e-09
star,shape_mode4,0.002053497618658809,64,4.464394904465671e-10,0.000263762825539638,5.276121656242363e-09,4.9354314880907517e-14,0.00027768153006196237,5.554650556730098e-09,True,2.0669857822671094e-16,0.002040656746657164,5.08875472142456e-11,0.0004045009982396449,4.083142654487154e-08,9.526653108529913e-14,0.0005957702493394727,1.1917499191639769e-08,1e-06,2.498701945941893e-07,0.00024174717033239484,4.835573843062842e-09,2.0858810904238905e-16,0.002053497618658809,1.0464677830334355e-12,1.0416686596295176e-05,4.1204686193614794e-08
