stage,iteration,loss,relative_l2_error,damping,evaluation_count,maximum_system_residual,component_count,maximum_mode,stage_total_seconds,component_0_id,component_0_parameters,component_1_id,component_1_parameters
shape_k5,8,3.927565386608397e-10,2.8027006214037193e-05,2.1869999999999994e-07,409,5.803161917748832e-16,2,5,28.536214988998836,split_seed_000,"[0.03600086870062111, 0.5549952549146512, 0.5549937745754311, -3.486834393789808e-06, 3.7715218850583486e-06, -6.963776072131598e-06, 1.1083260230417709e-05, 2.8970514827449035e-05, 2.794515227095866e-06, 0.004664711434575127, 0.007273098487406055]",td_birth_001,"[0.03357403703858979, 0.4449920477354426, 0.44499570210373235, 0.004089316892328618, 0.008054452599116593, -1.2244091503143274e-05, 7.413694707410001e-05, -0.001199444583454619, 0.0016806866803611657, 0.00015171370463879777, -4.50309183326559e-05]"
shape_k5,9,3.61832224966838e-10,2.690101206151315e-05,6.560999999999998e-08,455,5.878185408352084e-16,2,5,28.536214988998836,split_seed_000,"[0.03600080952701593, 0.5549958282209345, 0.5549936430083867, -7.804231555064592e-07, 3.5860653006679975e-06, -9.55662424963831e-06, 8.367110147710051e-06, 3.0495243394141855e-05, -1.4142152318309993e-06, 0.004637598398937705, 0.007289524327706946]",td_birth_001,"[0.0335745446612481, 0.4449989703222321, 0.44499980206367046, 0.0040821636715378685, 0.008047986257273178, -1.3401569729978912e-05, 2.566725459507567e-05, -0.001208893659093758, 0.0017058488818415024, 6.376796605338314e-05, 3.0806773322600064e-06]"
shape_k5,10,3.475408698179611e-10,2.636440288790782e-05,1.9682999999999992e-08,501,5.748609457591962e-16,2,5,28.536214988998836,split_seed_000,"[0.03600091958767809, 0.5549950567133362, 0.5549931906193796, -2.51056357725791e-06, 4.050126049997379e-06, -8.782470954375607e-06, 1.0811697671023713e-05, 3.218102307813554e-05, 1.2872222317564923e-06, 0.004653564238615105, 0.007279759067271181]",td_birth_001,"[0.03357415858650066, 0.4449948249689287, 0.4449972325357973, 0.004086044331882693, 0.008053722040161242, -1.509859697292304e-05, 5.6504912945256854e-05, -0.0011993851291876812, 0.0016901258603864713, 0.00012258184395316297, -2.295352936825979e-05]"
shape_k5,11,3.405088382168754e-10,2.609631538040861e-05,5.904899999999998e-09,547,5.80129563453555e-16,2,5,28.536214988998836,split_seed_000,"[0.03600089753823865, 0.5549952882039757, 0.5549930329135502, -1.1965556914056087e-06, 3.956344323048198e-06, -1.0257207727128196e-05, 9.689475516531705e-06, 3.3660545756293964e-05, -8.283479158707397e-07, 0.004639648495342134, 0.00728799098338597]",td_birth_001,"[0.0335744013574156, 0.4449982518955347, 0.44499935297222115, 0.004082672301389119, 0.008050434088214615, -1.4161070124567996e-05, 3.2349813900216955e-05, -0.0012048531477595375, 0.0017024769488805792, 7.684056285443497e-05, -1.9180029581636426e-06]"
shape_k5,12,3.3786209253254395e-10,2.5994695325490702e-05,1.7714699999999993e-09,593,5.820928564344645e-16,2,5,28.536214988998836,split_seed_000,"[0.03600095482197028, 0.5549948750031518, 0.5549928284134487, -2.229742063765399e-06, 4.192039420215915e-06, -9.686544245253086e-06, 1.1064054512552844e-05, 3.433940961536341e-05, 7.845308046471721e-07, 0.004649367352234269, 0.007282063630508812]",td_birth_001,"[0.03357417781290719, 0.44499573399627934, 0.4449978081848526, 0.004085073368421927, 0.008053674715372994, -1.4948943828580908e-05, 5.082356833088474e-05, -0.0011995705824474707, 0.0016930326187857758, 0.00011178622484191983, -1.7937496538666718e-05]"
shape_k5,13,3.364839439820751e-10,2.5941624620754778e-05,5.314409999999998e-10,639,5.761865399194592e-16,2,5,28.536214988998836,split_seed_000,"[0.03600093553357946, 0.5549950514607556, 0.5549927788070255, -1.417023175329506e-06, 4.111293931118901e-06, -1.0512004848799791e-05, 1.0296636439083708e-05, 3.4980613135234716e-05, -5.137613538036053e-07, 0.004640949478675433, 0.007287070726441037]",td_birth_001,"[0.03357433260454275, 0.4449978269771793, 0.44499909802608234, 0.004083019887114094, 0.0080515528718035, -1.4414006616938428e-05, 3.5975926570796686e-05, -0.0012030706577517685, 0.0017006327993926813, 8.373167849396235e-05, -4.9200300787717745e-06]"
shape_k5,14,3.359362524920723e-10,2.592050356347547e-05,1.5943229999999992e-10,685,5.762139560823011e-16,2,5,28.536214988998836,split_seed_000,"[0.03600096703751517, 0.5549948171589894, 0.5549926876550656, -2.070659971416716e-06, 4.2398454378700375e-06, -1.0084207903012686e-05, 1.1111584633615434e-05, 3.5203567753466224e-05, 5.102989222442855e-07, 0.0046472289447334, 0.0072832600502725055]",td_birth_001,"[0.033574195053501954, 0.44499621206742784, 0.44499810919182053, 0.004084574706589992, 0.008053516630255202, -1.4864577696617218e-05, 4.7715234071623276e-05, -0.0011998811396735367, 0.001694626105736655, 0.00010588544686046799, -1.5187366993162592e-05]"
full_training_band,0,0.00023437243128128876,0.010032958938981783,0.001,45,4.565529211436322e-15,2,5,13.534024547989247,split_seed_000,"[0.03600096703751517, 0.5549948171589894, 0.5549926876550656, -2.070659971416716e-06, 4.2398454378700375e-06, -1.0084207903012686e-05, 1.1111584633615434e-05, 3.5203567753466224e-05, 5.102989222442855e-07, 0.0046472289447334, 0.0072832600502725055]",td_birth_001,"[0.033574195053501954, 0.44499621206742784, 0.44499810919182053, 0.004084574706589992, 0.008053516630255202, -1.4864577696617218e-05, 4.7715234071623276e-05, -0.0011998811396735367, 0.001694626105736655, 0.00010588544686046799, -1.5187366993162592e-05]"
full_training_band,1,7.111390674963484e-05,0.005675302414821449,0.001,90,4.222079979694583e-15,2,5,13.534024547989247,split_seed_000,"[0.03597508089957104, 0.5550265483239414, 0.5550374089354507, 3.913981198955857e-05, -5.0310170491482715e-06, -2.674594974864054e-05, -6.068828138492978e-05, -9.243174831215083e-06, 4.736031380092079e-05, 0.004727618159627434, 0.007364111592774537]",td_birth_001,"[0.03358134744290785, 0.44499053826181945, 0.445027166490274, 0.00408248600210846, 0.008073124335393759, -8.611906603806553e-06, 3.8452948034806465e-06, -0.0011854581257030722, 0.0015776330188423155, -1.1484872264037259e-05, 4.606832298919591e-05]"
full_training_band,2,7.108432817058176e-05,0.005677761975620028,0.0003,135,4.697771762927568e-15,2,5,13.534024547989247,split_seed_000,"[0.035975636984326466, 0.5550262391024099, 0.555037360485684, 3.812479912995209e-05, -6.892384662424226e-06, -2.8281773892332317e-05, -6.0508832973223584e-05, -8.869249509820048e-06, 4.763319025555894e-05, 0.004728292942179497, 0.007364609067205279]",td_birth_001,"[0.03358068301636017, 0.444995148930267, 0.4450299928000903, 0.004082436829863653, 0.008073164819439307, -8.876506032333511e-06, 1.8467006242532203e-06, -0.0011858023197851282, 0.001577970601725773, -9.731304980240481e-06, 4.6423160773978304e-05]"
full_training_band,3,7.108431482445378e-05,0.005677814491224038,8.999999999999999e-05,180,4.466849159313031e-15,2,5,13.534024547989247,split_seed_000,"[0.03597562282197802, 0.5550262451166483, 0.5550373934755501, 3.8150695487386044e-05, -6.8296824577685446e-06, -2.8249969309337084e-05, -6.0537219757063234e-05, -8.86907164015351e-06, 4.76257165730043e-05, 0.004728296603620349, 0.007364604995822074]",td_birth_001,"[0.03358068592261651, 0.4449951013311967, 0.44502996916795, 0.004082419381577643, 0.008073158937202318, -8.867910688296922e-06, 1.852870240129164e-06, -0.0011858013570100704, 0.0015779557999294454, -9.823735531800084e-06, 4.645194213918303e-05]"
