iteration,loss,relative_l2_error,applied_damping,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
113,0.019367434767829636,0.13558311341941923,1e-06,3.513613429865506e-05,0.00017150255352233238,6.981586323462435e-05,0.10890409716461259,0.955099357561911,4.601693536788673e-05,160,distance_boundary_and_eikonal_tolerances,3165,9.225723734444197e-15
114,0.019312537189770322,0.13537921680857898,1e-06,3.4841892576920795e-05,0.00019261263120630412,6.613782119190757e-05,0.10604414346765914,0.9564161287442567,4.815543308296817e-05,180,distance_boundary_and_eikonal_tolerances,3193,9.225723734444197e-15
115,0.01930671181105581,0.13535063814978712,1e-06,7.232883169649998e-06,0.00013432349086488153,7.647148058885131e-05,0.10818972148062848,0.9560181576579713,4.900913881213283e-05,160,distance_boundary_and_eikonal_tolerances,3227,9.225723734444197e-15
116,0.019230644337059375,0.13510235505702742,1e-06,4.959130240755651e-05,0.0001980531349057605,8.208977663415725e-05,0.10770819299248911,0.951729173550201,4.920699627604386e-05,160,distance_boundary_and_eikonal_tolerances,3255,9.225723734444197e-15
117,0.019195885432983506,0.13497609634118438,1e-06,2.97314327225432e-05,0.0001557679069390822,6.847325486524212e-05,0.10814981898952988,0.948850739753869,4.8831202145386415e-05,160,distance_boundary_and_eikonal_tolerances,3285,9.225723734444197e-15
118,0.019164255476409136,0.13484950769788262,1e-06,6.570810985583408e-05,0.00024297695193648065,9.46565602596849e-05,0.10606264421737284,0.955674763875287,4.9155100092459006e-05,180,distance_boundary_and_eikonal_tolerances,3313,9.225723734444197e-15
119,0.019149631061989685,0.13481032278280758,1e-06,6.575984750308048e-05,0.0003267768750458255,6.87157322307421e-05,0.10687442586318277,0.9500344600248187,4.8492047593273746e-05,160,distance_boundary_and_eikonal_tolerances,3341,9.225723734444197e-15
120,0.019119363585417746,0.13471487241757044,1e-06,7.814302264368325e-05,0.00030904747849164443,8.860172312631003e-05,0.10776938261302296,0.951900341031843,4.509205460433846e-05,160,distance_boundary_and_eikonal_tolerances,3369,9.225723734444197e-15
121,0.019119134413900517,0.13470511814416852,1e-06,3.421905811451329e-05,0.00016227357905675222,0.00010511036671459892,0.10482051976044256,0.9543470973015228,4.7253459868135464e-05,180,distance_boundary_and_eikonal_tolerances,3399,9.225723734444197e-15
122,0.019107166047559646,0.13466425641108015,1e-06,5.658361495483054e-06,7.00252764940981e-05,5.8659630146850473e-05,0.10775172244632425,0.9518492838449029,4.532998070300512e-05,100,distance_boundary_and_eikonal_tolerances,3435,9.225723734444197e-15
