curve,cutoff,cutoff_converged,field_error,gradient_error,gradient_step_consistency,grid,halfband,halfwidth,kd,knee_0.001,knee_0.1,knee_1e-06,ko,matrix_error,max_mode,nonzeros,order,r2_K,r2_Kp,r2_T,r2_V,rate_K,rate_Kp,rate_T,rate_V,rate_envelope,retained,trace_error
crescent,24,1.4393415477829739e-12,0.24589789598315792,0.5510633555226967,7.04871400789152e-09,256,1,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.033790663182018094,2,580,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.060391503540191585,0.06984287597478508
crescent,24,1.4393415477829739e-12,0.15405304857129057,0.4381794083838006,7.04871400789152e-09,256,2,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.028574452698476846,2,956,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.09954185755935027,0.05472097830972292
crescent,24,1.4393415477829739e-12,0.07400950359223349,0.22755490614217458,7.04871400789152e-09,256,3,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.018249066712213487,2,1324,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.13785922532278216,0.03595592782413245
crescent,24,1.4393415477829739e-12,0.009583203955324335,0.05657234057243368,7.04871400789152e-09,256,4,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00696812967248034,2,1684,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.1753436068304873,0.010619617715648158
crescent,24,1.4393415477829739e-12,0.003048545487976826,0.015023852493743774,7.04871400789152e-09,256,5,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.005254829050626465,2,2036,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.21199500208246563,0.00543407181785786
crescent,24,1.4393415477829739e-12,0.0012636929714806633,0.0066263899214578405,7.04871400789152e-09,256,6,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0031342967513041473,2,2380,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.2478134110787172,0.002988328799024574
crescent,24,1.4393415477829739e-12,9.323659455619929e-05,0.000738749162478734,7.04871400789152e-09,256,7,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0016524400240914162,2,2716,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.282798833819242,0.001057185447116224
crescent,24,1.4393415477829739e-12,2.129395422185902e-05,0.00020604872747160803,7.04871400789152e-09,256,8,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0013210961234715807,2,3044,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.31695127030403997,0.0004968019054223346
crescent,24,1.4393415477829739e-12,1.82803005129529e-05,0.00010966167815822167,7.04871400789152e-09,256,9,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0011839436840560527,2,3364,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.3502707205331112,0.00041473535536247627
crescent,24,1.4393415477829739e-12,2.1889359248764896e-06,1.9343316280861853e-05,7.04871400789152e-09,256,10,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0008046505752159847,2,3676,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.3827571845064556,0.0001370944536006623
crescent,24,1.4393415477829739e-12,7.459378836232103e-07,7.545396127027595e-06,7.04871400789152e-09,256,11,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0007659971729590092,2,3980,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.4144106622240733,9.129508569695843e-05
crescent,24,1.4393415477829739e-12,1.1902886949307281e-07,1.0105013657238247e-06,7.04871400789152e-09,256,12,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0006343165757316555,2,4276,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.44523115368596416,4.3677986485368926e-05
crescent,24,1.4393415477829739e-12,7.79245608619421e-08,7.862562181279966e-07,7.04871400789152e-09,256,13,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0005971021270069964,2,4564,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.4752186588921283,2.8349352118437814e-05
crescent,24,1.4393415477829739e-12,1.2582123558798788e-08,1.333610434928799e-07,7.04871400789152e-09,256,14,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00048620408846903945,2,4844,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.5043731778425656,1.4335144864633331e-05
crescent,24,1.4393415477829739e-12,3.858539802877416e-09,5.606323877730214e-08,7.04871400789152e-09,256,15,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00043803764920572055,2,5116,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.5326947105372761,8.219231094592766e-06
crescent,24,1.4393415477829739e-12,1.6144648750566293e-09,2.0912706212694465e-08,7.04871400789152e-09,256,16,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00040812579961064523,2,5380,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.5601832569762599,4.694108683776406e-06
crescent,24,1.4393415477829739e-12,2.3821512653435663e-10,4.374067253806349e-09,7.04871400789152e-09,256,17,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0003330774805093905,2,5636,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.5868388171595169,2.5746382342119593e-06
crescent,24,1.4393415477829739e-12,1.5892866701149766e-10,2.4154962737302805e-09,7.04871400789152e-09,256,18,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00032248949346701673,2,5884,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.6126613910870471,1.6292236459052422e-06
crescent,24,1.4393415477829739e-12,1.8567753598633054e-11,2.924860192311907e-10,7.04871400789152e-09,256,19,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0002626849094009194,2,6124,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.6376509787588505,7.983665160669695e-07
crescent,24,1.4393415477829739e-12,1.481594330593139e-11,2.8429983334075513e-10,7.04871400789152e-09,256,20,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0002546790711590593,2,6356,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.6618075801749271,5.032702853068628e-07
crescent,24,1.4393415477829739e-12,2.808414045692574e-12,6.116351046079946e-11,7.04871400789152e-09,256,21,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00021238644425289669,2,6580,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.685131195335277,2.883886333765694e-07
crescent,24,1.4393415477829739e-12,9.65712459966633e-13,4.552239107493096e-11,7.04871400789152e-09,256,22,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00019446037286756056,2,6796,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.7076218242399,1.5656433460995334e-07
crescent,24,1.4393415477829739e-12,2.7953345580958625e-13,3.777488592008683e-11,7.04871400789152e-09,256,23,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0001759120478479445,2,7004,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.7292794668887963,9.250225091098704e-08
crescent,24,1.4393415477829739e-12,5.644605430312033e-14,3.570065101115237e-11,7.04871400789152e-09,256,24,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00014889370549950304,2,7204,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.7501041232819659,5.318089949101032e-08
crescent,24,1.4393415477829739e-12,4.896298805274398e-14,3.209106214491575e-11,7.04871400789152e-09,256,25,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00014268581122095793,2,7396,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.7700957934194086,2.9739119687455134e-08
crescent,24,1.4393415477829739e-12,7.577304239098908e-15,3.0923321100912344e-11,7.04871400789152e-09,256,26,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00011666317119807264,2,7580,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.7892544773011245,1.6637352499112022e-08
crescent,24,1.4393415477829739e-12,7.404738578677875e-15,2.7391286282196005e-11,7.04871400789152e-09,256,27,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.00011311762994661925,2,7756,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.8075801749271136,9.323287492275505e-09
crescent,24,1.4393415477829739e-12,1.7193560260386219e-15,2.103726762605763e-11,7.04871400789152e-09,256,28,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,9.42559650729384e-05,2,7924,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.8250728862973761,4.622070869322832e-09
crescent,24,1.4393415477829739e-12,1.0928846223064694e-15,1.815539767651692e-11,7.04871400789152e-09,256,29,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,8.715458734332263e-05,2,8084,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.8417326114119117,2.5246166755649214e-09
crescent,24,1.4393415477829739e-12,7.999625152969164e-16,1.5170675773342896e-11,7.04871400789152e-09,256,30,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,7.746761345338804e-05,2,8236,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.8575593502707205,1.2813158967966717e-09
crescent,24,1.4393415477829739e-12,5.026603607919544e-16,1.0510937939188166e-11,7.04871400789152e-09,256,31,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,6.645425791586438e-05,2,8380,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.8725531028738026,6.502110687413239e-10
crescent,24,1.4393415477829739e-12,3.7275646759983006e-16,9.093304103407224e-12,7.04871400789152e-09,256,32,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,6.284337407866481e-05,2,8516,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.8867138692211578,3.498345626454261e-10
crescent,24,1.4393415477829739e-12,3.0643374044593326e-16,6.72912769820231e-12,7.04871400789152e-09,256,33,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,5.120680841487206e-05,2,8644,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9000416493127863,1.692581717945278e-10
crescent,24,1.4393415477829739e-12,2.494174544660407e-16,5.862278619594354e-12,7.04871400789152e-09,256,34,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,4.942266312006388e-05,2,8764,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9125364431486881,9.370034703882076e-11
crescent,24,1.4393415477829739e-12,1.3699747348335152e-16,3.3457232260691873e-12,7.04871400789152e-09,256,35,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,4.03279441561545e-05,2,8876,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.924198250728863,4.2968272902173704e-11
crescent,24,1.4393415477829739e-12,8.589987328802382e-17,2.8253135018454393e-12,7.04871400789152e-09,256,36,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,3.727930280741495e-05,2,8980,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9350270720533111,2.455900793420215e-11
crescent,24,1.4393415477829739e-12,7.070059090536846e-17,1.8213167482985318e-12,7.04871400789152e-09,256,37,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,3.2004557931711696e-05,2,9076,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9450229071220325,1.3194892415794384e-11
crescent,24,1.4393415477829739e-12,5.913101779855555e-17,1.110798675338064e-12,7.04871400789152e-09,256,38,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,2.6912430559982167e-05,2,9164,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9541857559350271,7.780852487548956e-12
crescent,24,1.4393415477829739e-12,5.723998447800583e-17,5.648162044790313e-13,7.04871400789152e-09,256,39,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,2.4621789984523002e-05,2,9244,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9625156184922948,4.018994332449267e-12
crescent,24,1.4393415477829739e-12,3.2362434807163465e-18,2.2861457869128105e-13,7.04871400789152e-09,256,40,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,1.8506624433537577e-05,2,9316,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9700124947938359,6.451614764302019e-13
crescent,24,1.4393415477829739e-12,0.0,2.4722964547609455e-13,7.04871400789152e-09,256,41,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,1.776914193299082e-05,2,9380,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9766763848396501,8.086464727701092e-13
crescent,24,1.4393415477829739e-12,0.0,3.898095865883287e-14,7.04871400789152e-09,256,42,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,1.255971453934457e-05,2,9436,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9825072886297376,2.7870393366751487e-13
crescent,24,1.4393415477829739e-12,0.0,2.4865488600671685e-13,7.04871400789152e-09,256,43,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,1.0983117911534347e-05,2,9484,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9875052061640983,6.700146389656503e-14
crescent,24,1.4393415477829739e-12,0.0,3.4309922814463273e-15,7.04871400789152e-09,256,44,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,8.531580431499517e-06,2,9524,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9916701374427322,4.5397529554726185e-14
crescent,24,1.4393415477829739e-12,0.0,0.0,7.04871400789152e-09,256,45,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,6.570765212328339e-06,2,9556,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9950020824656394,1.712416537896519e-14
crescent,24,1.4393415477829739e-12,0.0,0.0,7.04871400789152e-09,256,46,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,5.480960296703671e-06,2,9580,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9975010412328197,1.7180288123377787e-14
crescent,24,1.4393415477829739e-12,0.0,0.0,7.04871400789152e-09,256,47,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,2.7619488032610203e-08,2,9596,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,0.9991670137442732,1.3422514520478433e-15
crescent,24,1.4393415477829739e-12,0.0,0.0,7.04871400789152e-09,256,48,0.09053850616843741,2.0,25,5,-1,1.9999999999999996,0.0,2,9604,49,0.9251208185700501,0.9251208185700432,0.8562576810940832,0.9308355142985905,0.2224450692081303,0.22244506920813312,0.16976081300878126,0.27496810589208137,0.17386851086153216,1.0,0.0
crescent,36,8.869949095746213e-13,1.126515870374315,1.7023118810978477,5.665005791986764e-08,512,0,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.5827190273966905,2,292,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.0136986301369863,0.9417326623016675
crescent,36,8.869949095746213e-13,1.0892221010223937,2.347379268157164,5.665005791986764e-08,512,1,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.5293101648445228,2,868,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.040720585475699005,0.8879041249689539
crescent,36,8.869949095746213e-13,0.9621062719431538,2.273606346409515,5.665005791986764e-08,512,2,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.4338380531013989,2,1436,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.0673672358791518,0.8054602940515802
crescent,36,8.869949095746213e-13,0.8619325097919949,1.913146334477494,5.665005791986764e-08,512,3,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.38625793358734695,2,1996,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.09363858134734472,0.7319320458069211
crescent,36,8.869949095746213e-13,0.817299585467613,2.010727947028823,5.665005791986764e-08,512,4,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.3394957966071903,2,2548,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.11953462188027772,0.7099518436803118
crescent,36,8.869949095746213e-13,0.5457724646498587,1.6544545726781938,5.665005791986764e-08,512,5,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.27630682580019966,2,3092,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.14505535747795084,0.5084875145920507
crescent,36,8.869949095746213e-13,0.3850883444415693,1.153907970143384,5.665005791986764e-08,512,6,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.19547711295443862,2,3628,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.17020078814036405,0.35362005547186326
crescent,36,8.869949095746213e-13,0.30874733509168917,0.923577777070745,5.665005791986764e-08,512,7,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.1736916942820978,2,4156,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.19497091386751736,0.2858033393548923
crescent,36,8.869949095746213e-13,0.21793612921850855,0.6781862850819326,5.665005791986764e-08,512,8,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.14781426863557953,2,4676,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.21936573465941078,0.23199412451610105
crescent,36,8.869949095746213e-13,0.10016866048697777,0.45945864730446445,5.665005791986764e-08,512,9,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.07638828922690244,2,5188,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.2433852505160443,0.10625105030791641
crescent,36,8.869949095746213e-13,0.05990244862860081,0.2648258999965575,5.665005791986764e-08,512,10,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.0665906459671741,2,5692,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.2670294614374179,0.07673564664564744
crescent,36,8.869949095746213e-13,0.05434335369120224,0.20755154339916443,5.665005791986764e-08,512,11,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.059791550402837124,2,6188,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.2902983674235316,0.07384286762509004
crescent,36,8.869949095746213e-13,0.015061220181861902,0.08745990932819644,5.665005791986764e-08,512,12,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.03128699635940769,2,6676,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.31319196847438546,0.026593437319750977
crescent,36,8.869949095746213e-13,0.009954425094688905,0.04835032918639206,5.665005791986764e-08,512,13,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.02402754609729603,2,7156,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.3357102645899794,0.020559075121482587
crescent,36,8.869949095746213e-13,0.007676973322932543,0.03583894787544191,5.665005791986764e-08,512,14,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.01828778275764803,2,7628,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.3578532557703134,0.015226510419448325
crescent,36,8.869949095746213e-13,0.002531146270040916,0.013430571139384954,5.665005791986764e-08,512,15,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.014887847168067608,2,8092,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.3796209420153875,0.008645641518464663
crescent,36,8.869949095746213e-13,0.001776252128648959,0.008571718266811442,5.665005791986764e-08,512,16,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.010486492594107655,2,8548,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.40101332332520173,0.005818973705137499
crescent,36,8.869949095746213e-13,0.0004242340990693393,0.002911974263273354,5.665005791986764e-08,512,17,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.00807369722382161,2,8996,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.42203039969975603,0.0024008245377262773
crescent,36,8.869949095746213e-13,0.00043302560267919834,0.002168299510266018,5.665005791986764e-08,512,18,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.007604111808436564,2,9436,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.4426721711390505,0.0026908379750399686
crescent,36,8.869949095746213e-13,0.00012950737728255495,0.0008685749743442547,5.665005791986764e-08,512,19,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.005980677720151973,2,9868,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.462938637643085,0.001223356225197236
crescent,36,8.869949095746213e-13,7.111219096244935e-05,0.00041931079672077605,5.665005791986764e-08,512,20,0.09053850616843741,10.0,32,11,-1,9.999999999999998,0.005413221460731155,2,10292,73,0.9658427861449387,0.9658427861449336,0.9556702013557138,0.9672192895784371,0.1862308472443727,0.18623084724437522,0.14808244796071887,0.2225146110462338,0.15502118714535268,0.48282979921185964,0.0009933207733816565
