iteration,stage,stage_iteration,stage_train_frequencies_ghz,stage_maximum_mode,modal_step_m,loss,relative_l2_error,applied_damping,accepted_backtrack_count,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,trust_region_predicted_relative_change,accepted_step_predicted_relative_change,arclength_refit_rms_m,arclength_refit_maximum_m,arclength_speed_ratio_before,arclength_speed_ratio_after,radial_spectral_tail_rms_m,radial_spectral_tail_limit_m,spectral_tail_rejection_count,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
40,1,40,"0.5,1.5",5,"8.7264199368665125e-06,5.3791594620268287e-05,-3.027307517457357e-05,-4.1058037233065839e-05,-3.8859480206367856e-05,7.5019955275186842e-05,4.771921920694297e-05,-1.7302602856069455e-05,1.7751782618947912e-05,6.6581736965070544e-05,2.4663787287381701e-05",0.28472104633792616,0.5278506232512793,1.240995286983159,3,0.0002487016480205085,0.0002583907561537851,0.0008247031002055426,0.08092537771102694,0.39843941953288786,0.00033557892146479293,0.041621654362232995,0.005202706795279124,1.1030563827788978e-05,7.554675431848431e-05,1.180696028598361,1.160668533127317,0.003179805404081769,,0,160,distance_boundary_and_eikonal_tolerances,990,1.1739237823720496e-14
41,1,41,"0.5,1.5",5,"7.6953982306828659e-06,5.3075604792556757e-05,-2.948114396134157e-05,-4.3010301914131834e-05,-3.8053369121917036e-05,7.2819837172364508e-05,4.6981255339416795e-05,-1.7983308002587672e-05,1.6650473455112617e-05,6.5796885198975228e-05,2.4282009623194517e-05",0.2832280274202844,0.5263845514968758,1.2749374613890425,3,0.00024959214369965664,0.00026001850814859426,0.0008631043670240809,0.0810703974015844,0.4136478506443063,0.00036115736682739395,0.04173720490117154,0.0052171506126464425,1.0892124088428386e-05,7.460822275536999e-05,1.1779360193999793,1.1585040764305186,0.0031886771743201586,,0,160,distance_boundary_and_eikonal_tolerances,1017,1.1739237823720496e-14
42,1,42,"0.5,1.5",5,"6.619205802429858e-06,5.2109042976131509e-05,-2.8453516229589444e-05,-4.4609910275110123e-05,-3.7013904433854218e-05,7.0297933498662587e-05,4.5925688724082043e-05,-1.8551894151261041e-05,1.544302938085857e-05,6.4679379268488247e-05,2.3811145875920006e-05",0.28174403444460366,0.5249224420523377,1.3216421541746477,3,0.0002490605700215549,0.00026015797485458677,0.0008086695265349754,0.08209411411590789,0.41959214301989556,0.0003653959101768828,0.04168358300032053,0.0052104478750400664,1.0762493253012367e-05,7.368908553253355e-05,1.175278976059245,1.1564064039397308,0.0031967663924064374,,0,160,distance_boundary_and_eikonal_tolerances,1044,1.1739237823720496e-14
43,1,43,"0.5,1.5",5,"5.683314094339218e-06,5.151430861327157e-05,-2.7671941420278975e-05,-4.6370035603842274e-05,-3.625455876527655e-05,6.8279596259933668e-05,4.524852597841509e-05,-1.9074859426860299e-05,1.432535114379298e-05,6.4010500268439052e-05,2.3480853172206446e-05",0.2802580331454302,0.5234537918125381,1.3577900823494726,3,0.0002497931969813632,0.00026159144648701607,0.0007995389852993882,0.08275034486247888,0.43149240231737174,0.0003441448812832072,0.04194295788538971,0.005242869735673714,1.064397840672565e-05,7.280860899215148e-05,1.1728168773804786,1.1544177811381937,0.003204146459438044,,0,160,distance_boundary_and_eikonal_tolerances,1071,1.1739237823720496e-14
44,1,44,"0.5,1.5",5,"4.7078320491659953e-06,5.0662497167502503e-05,-2.66677207741543e-05,-4.7758045063095229e-05,-3.5268357448602186e-05,6.5949750648977942e-05,4.4259517548700908e-05,-1.9488136801050499e-05,1.3119703985322112e-05,6.2998231380502739e-05,2.306305355224078e-05",0.2787767879785812,0.5219855167914788,1.407529909269597,3,0.0002490635314333281,0.0002614931662115171,0.0008041807140343816,0.08322164484553123,0.4390196858320601,0.00034910870586872186,0.0420160552238387,0.005252006902979838,1.0531963143513721e-05,7.19356775188242e-05,1.1703851053028926,1.1524670038228222,0.003210787812407786,,0,160,distance_boundary_and_eikonal_tolerances,1098,1.1739237823720496e-14
45,1,45,"0.5,1.5",5,"1.928998704333078e-06,2.5082401980653403e-05,-1.2948543061138842e-05,-2.4664237740781078e-05,-1.7273785730091063e-05,3.204417318389645e-05,2.1817482398815319e-05,-9.9356497666031786e-06,6.0004510509082053e-06,3.1208074848998103e-05,1.1389062502709204e-05",0.2780330957662346,0.5212465765301376,1.4460269335234643,4,0.000124793575651339,0.00013225752994515516,0.0008857398152283854,0.06337789104123853,0.41499238064562594,0.0004994732722455077,0.04239102497252534,0.0026494390607828336,1.0199622870171114e-05,6.952989098258588e-05,1.160581869198399,1.1471122988252724,0.0032137323774345944,,0,560,distance_boundary_and_eikonal_tolerances,1126,1.1739237823720496e-14
46,1,46,"0.5,1.5",5,"3.4237321529048371e-06,4.9789524315354128e-05,-2.5393334941413518e-05,-4.9921165777439551e-05,-3.4060842893559362e-05,6.2998181164754268e-05,4.3173263328789128e-05,-2.0030061356999789e-05,1.1410139956295794e-05,6.1935954170032017e-05,2.2580261301546119e-05",0.27654727916267746,0.5197677559757219,1.472274812017778,3,0.0002491064259124532,0.0002627931886908119,0.0008772086157252226,0.06380580683277005,0.372017958784969,0.0004673329521838968,0.042468623155888334,0.005308577894486042,1.0174743683558569e-05,6.933013481007444e-05,1.1622739140096503,1.146665544067655,0.0032193559413217767,,0,180,distance_boundary_and_eikonal_tolerances,1153,1.1739237823720496e-14
47,1,47,"0.5,1.5",5,"1.3148189123540008e-06,2.4674206658571882e-05,-1.2315652670977568e-05,-2.5678265226551757e-05,-1.6683100355807221e-05,3.0618024212091978e-05,2.128997013784157e-05,-1.0159545562772064e-05,5.1483004645400329e-06,3.0701634451221563e-05,1.1162854149544763e-05",0.2758005100390293,0.5190228840826768,1.5125426590975022,4,0.00012472531449923631,0.00013276310456815472,0.0008459618700709435,0.06239165381403202,0.39605658765372875,0.00046179275832295037,0.04291504939503108,0.0026821905871894426,9.888868964811358e-06,6.729302999171021e-05,1.1544275745411563,1.1421855099611757,0.0032217991163380408,,0,180,distance_boundary_and_eikonal_tolerances,1181,1.1739237823720496e-14
48,1,48,"0.5,1.5",5,"1.1123938957428944e-06,2.4499680032710621e-05,-1.2068942706275073e-05,-2.5938329172977871e-05,-1.644852448285355e-05,3.0100292662591657e-05,2.1067906079403259e-05,-1.0215284315168586e-05,4.8570370641520941e-06,3.0473461439304882e-05,1.1072255070387612e-05",0.2750539438377128,0.5182772922306351,1.5399979125323189,4,0.00012443673098074632,0.00013254487603679235,0.0008110093401310943,0.06337665943469023,0.3893051704377197,0.0004283194181049395,0.04302377288429874,0.0026889858052686713,9.674158665267457e-06,6.577944636184178e-05,1.1497079396242462,1.1388541120921474,0.003224083300934883,,0,180,distance_boundary_and_eikonal_tolerances,1209,1.1739237823720496e-14
49,1,49,"0.5,1.5",5,"1.8922736329040642e-06,4.8958563802836701e-05,-2.3851467516861717e-05,-5.2690309463018008e-05,-3.2660207969831707e-05,5.9533846458198571e-05,4.2016866370317283e-05,-2.057548528256834e-05,9.1978748258698199e-06,6.0882866137640374e-05,2.2072426560211322e-05",0.2735514056427178,0.5167744860067559,1.553911862727784,3,0.0002496579604063502,0.0002678385795597207,0.0008151514887619781,0.06518054407976656,0.40688971928233175,0.00039355509126691793,0.043400064800529256,0.005425008100066157,9.71566561623081e-06,6.59131450195992e-05,1.1531674208719591,1.1391501627855627,0.003228421230771119,,0,160,distance_boundary_and_eikonal_tolerances,1236,1.1739237823720496e-14
50,1,50,"0.5,1.5",5,"5.8039159346454525e-07,2.4288576024332184e-05,-1.1548389627730728e-05,-2.6980647691338614e-05,-1.5996093372332748e-05,2.8938754207088109e-05,2.0727835987593271e-05,-1.0378661011142808e-05,4.0477324688172342e-06,3.0198386567606706e-05,1.0926419187046868e-05",0.27279552790346434,0.5160169870682604,1.5964125458563196,4,0.0001248745683143854,0.00013362446905122198,0.0008918535542091332,0.06398688914714401,0.389234043099559,0.0004806479640140065,0.0439283256400978,0.0027455203525061124,9.465964723981063e-06,6.419246473623193e-05,1.1464882453375533,1.1354164099914685,0.003230222722196529,,0,180,distance_boundary_and_eikonal_tolerances,1264,1.1739237823720496e-14
51,1,51,"0.5,1.5",5,"9.8663060413079076e-08,6.0318771767797836e-06,-2.8268269254468767e-06,-6.7990505984553001e-06,-3.9428063574360626e-06,7.1127166034323873e-06,5.1287472515419453e-06,-2.6018649083311291e-06,9.4069929728449353e-07,7.4953515016642589e-06,2.711389681105302e-06",0.2726046915111545,0.5158257817660801,1.6253901821361176,6,3.1129660680936046e-05,3.522759058036964e-05,0.0007561205315942472,0.05173602094928165,0.3689170481607691,0.000488617072191621,0.04407181837709391,0.0006886221621420923,9.1345673959858e-06,6.188001410003643e-05,1.137592362106506,1.1303910589283348,0.003230465224472105,,0,1160,distance_boundary_and_eikonal_tolerances,1296,1.1739237823720496e-14
52,1,52,"0.5,1.5",5,"7.343706278124546e-07,4.8337062387825559e-05,-2.2578803095564828e-05,-5.4662408045795516e-05,-3.1524772750529166e-05,5.6822143774366238e-05,4.1088776004147798e-05,-2.0869910094811541e-05,7.4150065732907739e-06,6.0033245474423001e-05,2.1690332964585185e-05",0.2710866895408176,0.5143019233857974,1.6253901821361176,3,0.0002495549374729565,0.00027086416799543554,0.0007263817864202152,0.05362186295325121,0.37111155826220155,0.0004190799122915541,0.04423734929445902,0.005529668661807378,9.24739484423404e-06,6.247902260081726e-05,1.1439196989436404,1.1316809979130058,0.0032337989506549714,,0,160,distance_boundary_and_eikonal_tolerances,1323,1.1739237823720496e-14
53,1,53,"0.5,1.5",5,"2.5934817153165995e-08,2.3995359651498951e-05,-1.0916819273993843e-05,-2.7898177988047437e-05,-1.5439173124703327e-05,2.7620350962711912e-05,2.0274891883328536e-05,-1.0485835719818559e-05,3.1652907141703286e-06,2.978536265989392e-05,1.0747261721413422e-05",0.2703227940491882,0.5135336727624875,1.6698458522086368,4,0.0001247025767194422,0.00013628595422234647,0.0007237567120517075,0.053114914625356224,0.3348524358820566,0.0004157338630551323,0.04481486465303076,0.0028009290408144223,9.043804427413625e-06,6.108133091012965e-05,1.1386290152892034,1.1286827922433547,0.003235094734598297,,0,180,distance_boundary_and_eikonal_tolerances,1351,1.1739237823720496e-14
54,1,54,"0.5,1.5",5,"-1.2246922477218266e-07,2.3991663242463149e-05,-1.0773056384193164e-05,-2.825167391357601e-05,-1.532662828116189e-05,2.7314860573940213e-05,2.0222285107332224e-05,-1.0521939592447059e-05,2.9093310097835012e-06,2.9766560053119568e-05,1.0722429768321637e-05",0.26955371826975877,0.5127594165543194,1.6849329843616467,4,0.0001249959404686972,0.00013776004602736257,0.0007236221499368235,0.05425142149213735,0.3373031124398298,0.00041747239622299225,0.04525142057563892,0.0028282137859774324,8.896797197725025e-06,6.000474877359524e-05,1.1354861571742383,1.1263732238281596,0.0032362507926045132,,0,180,distance_boundary_and_eikonal_tolerances,1379,1.1739237823720496e-14
55,1,55,"0.5,1.5",5,"-2.9254968969693711e-07,2.3840075895427792e-05,-1.0537961315633526e-05,-2.8421421073086895e-05,-1.5111336720974508e-05,2.6852834605914801e-05,2.0016786981077066e-05,-1.0525649594139921e-05,2.6329544703285169e-06,2.9556242959486859e-05,1.0650203339465813e-05",0.26878403990831584,0.5119837502865187,1.715517419007565,4,0.00012455993408712291,0.00013862041594079819,0.0007207647539207521,0.0543637005512602,0.35954694027213785,0.00040604748034390667,0.0454216204821096,0.00283885128013185,8.76876397190405e-06,5.903955557084579e-05,1.1330386994493957,1.1243137028028016,0.003237252088272868,,0,180,distance_boundary_and_eikonal_tolerances,1407,1.1739237823720496e-14
56,1,56,"0.5,1.5",5,"-4.3547215900749314e-07,2.3839451836272546e-05,-1.0394785222631883e-05,-2.8756700665515547e-05,-1.5001035712187077e-05,2.6554538252466178e-05,1.9965568526315777e-05,-1.0550908229603106e-05,2.3792162721256495e-06,2.9539002456778893e-05,1.0628053616559711e-05",0.2680090752452636,0.5112019748167019,1.7310171958145826,4,0.00012481420260411792,0.00014030724705021364,0.0007238245087414474,0.05545389545268616,0.36398558002313197,0.00039505777567475434,0.0458709600850588,0.002866935005316175,8.656249927306362e-06,5.8147116954246435e-05,1.1308916223715917,1.1224164432245185,0.0032381059232162532,,0,180,distance_boundary_and_eikonal_tolerances,1435,1.1739237823720496e-14
57,1,57,"0.5,1.5",5,"-5.9802358526201634e-07,2.3690949914643738e-05,-1.0163178494837508e-05,-2.8904278227834031e-05,-1.4790367023593613e-05,2.6103798293278141e-05,1.9763562449192672e-05,-1.0543745863055521e-05,2.1082986124917639e-06,2.9330024556244698e-05,1.0559156332954909e-05",0.26723346368733136,0.5104187561622946,1.7624381382423964,4,0.0001243483755733248,0.00014123090305135483,0.0007279724216627495,0.055979256647523803,0.37543247098377,0.0004147750812385949,0.04604877267709485,0.002878048292318428,8.555016250301262e-06,5.729851133548028e-05,1.1288723401127796,1.120619308717155,0.0032388026887783224,,0,180,distance_boundary_and_eikonal_tolerances,1463,1.1739237823720496e-14
58,1,58,"0.5,1.5",5,"-7.3557305075925478e-07,2.3692839596583538e-05,-1.0020654530124362e-05,-2.9221559407424189e-05,-1.4682010797100191e-05,2.5812136296515045e-05,1.9713720619297787e-05,-1.0559069500767859e-05,1.8573668802307156e-06,2.9313608880092784e-05,1.0539421093373351e-05",0.2664524896336652,0.5096293501209421,1.7783618458516934,4,0.00012467661086020546,0.00014294383447902644,0.0007539239320375117,0.05645398924405889,0.3842434315428841,0.00044136412743324416,0.046509291870252385,0.002906830741890774,8.466269437291344e-06,5.649438462172585e-05,1.1269963710105426,1.1189240557433497,0.0032393492233286874,,0,180,distance_boundary_and_eikonal_tolerances,1491,1.1739237823720496e-14
59,1,59,"0.5,1.5",5,"-8.715182441000375e-07,2.369624113364535e-05,-9.8775911214576438e-06,-2.9532299991199628e-05,-1.4573928862118129e-05,2.5522277579330192e-05,1.9663991183032204e-05,-1.0570263693301368e-05,1.606759900322503e-06,2.9297779897944315e-05,1.0520897150332955e-05",0.2656660842695552,0.5088336794835558,1.7944294248732826,4,0.000124989392560655,0.0001446624578458097,0.000726344139571865,0.057010702750429895,0.3777251944892419,0.0004008660138454627,0.046978260151882285,0.002936141259492643,8.389370781882765e-06,5.57269893122639e-05,1.1252261273447421,1.1173143627492874,0.0032397433074551857,,0,180,distance_boundary_and_eikonal_tolerances,1519,1.1739237823720496e-14
60,1,60,"0.5,1.5",5,"-5.1212189297042377e-07,1.1775663017716485e-05,-4.8250883475363412e-06,-1.4824585655272248e-05,-7.1845265320451542e-06,1.2542862174992979e-05,9.7330192321033771e-06,-5.2745229508137773e-06,6.7186156693226426e-07,1.4544712439543583e-05,5.2282391660280666e-06",0.26527205013323296,0.5084347547779464,1.8270014084364996,5,6.228217232638245e-05,7.374586640037379e-05,0.0007451189627176242,0.05709928290982371,0.3699929005154762,0.00042769321229606423,0.04716681799350979,0.0014739630622971809,8.165409693998428e-06,5.445257028186112e-05,1.1205245888265678,1.1145999132704683,0.003239734318338755,,0,180,distance_boundary_and_eikonal_tolerances,1548,1.1739237823720496e-14
61,1,61,"0.5,1.5",5,"-1.0966641025874146e-06,2.3482436698371007e-05,-9.5347348375837916e-06,-2.9703282080748113e-05,-1.426450288920682e-05,2.4869810061969707e-05,1.9370398892676301e-05,-1.0540400263768155e-05,1.2148018197425994e-06,2.8983470026305658e-05,1.0422576440205107e-05",0.26448455589504466,0.5076368101450367,1.843508448087111,4,0.00012434476736578303,0.00014551177137167066,0.0007368029486702659,0.05931223970149631,0.40690258351986264,0.0004085942527173921,0.04726143797049901,0.002953839873156188,8.14759840397961e-06,5.3940659545823665e-05,1.1206650073133133,1.1135419471570371,0.0032399258781327087,,0,180,distance_boundary_and_eikonal_tolerances,1576,1.1739237823720496e-14
62,1,62,"0.5,1.5",5,"-1.2255436209562886e-06,2.3486945017597086e-05,-9.3934164045736636e-06,-2.9989652327566425e-05,-1.4159309248682619e-05,2.4587364021499074e-05,1.9321902695945333e-05,-1.0539882818390155e-05,9.695962908610256e-07,2.8966337715218499e-05,1.0406121138738772e-05",0.2636916987341157,0.506832655702849,1.8601646295811651,4,0.00012460120734689235,0.0001473723139768893,0.0007462382859941566,0.05952130981907616,0.39596320680328034,0.00043693603288516916,0.047737007226511176,0.0029835629516569485,8.11983043311481e-06,5.332707255544632e-05,1.1195650517573243,1.1122672075682793,0.003239948864184048,,0,180,distance_boundary_and_eikonal_tolerances,1604,1.1739237823720496e-14
63,1,63,"0.5,1.5",5,"-1.3529059570289559e-06,2.349261103420732e-05,-9.2516712005852172e-06,-3.0269665475970487e-05,-1.4054296790910229e-05,2.430651832181351e-05,1.9273529500824768e-05,-1.0535824105990402e-05,7.2511640359403686e-07,2.8949467886901593e-05,1.0390749966788557e-05",0.2628934204340808,0.5060222228490984,1.8769713004219055,4,0.0001248417589001967,0.0001490474644015488,0.0007010997646674105,0.060871072047754514,0.3964517382572561,0.00038256112979489706,0.04822022875463602,0.003013764297164751,8.097706777929162e-06,5.2701867930368434e-05,1.1182304961002432,1.1109756528051888,0.0032398089958381605,,0,180,distance_boundary_and_eikonal_tolerances,1632,1.1739237823720496e-14
64,1,64,"0.5,1.5",5,"-1.493690353878698e-06,2.3349652041988568e-05,-9.0305324559321757e-06,-3.0349513731610848e-05,-1.385681313246342e-05,2.3885899485588029e-05,1.9080291181946465e-05,-1.0499460750689796e-05,4.7370661503847512e-07,2.8739675290111749e-05,1.0330407210587149e-05",0.2620945953251003,0.5052104424824334,1.9110415611401779,4,0.00012433931917254785,0.00014977191334656585,0.0007261809334631067,0.061148940537853004,0.4016331502188162,0.00041444592698181015,0.04841280416230409,0.0030258002601440057,8.082133373144726e-06,5.2080009269059705e-05,1.116842134162606,1.1096991564130412,0.0032395050922564357,,0,180,distance_boundary_and_eikonal_tolerances,1660,1.1739237823720496e-14
65,1,65,"0.5,1.5",5,"-8.0802990431802772e-07,1.1678035449331944e-05,-4.444972987994128e-06,-1.5305953494821286e-05,-6.8767942596328916e-06,1.1805173953137186e-05,9.516429933181255e-06,-5.2438262759533451e-06,1.1685383688282431e-07,1.4360786590493933e-05,5.1582666521656051e-06",0.26169226979145965,0.5048013270253063,1.928307907338949,5,6.226895221306081e-05,7.624516471901054e-05,0.000719599344951353,0.06070076724410556,0.4115846354700301,0.00041303275897952227,0.0489018076249522,0.0015281814882797562,7.865625670938265e-06,5.1028547407829216e-05,1.112629807065244,1.1074602152809676,0.003239108487921889,,0,180,distance_boundary_and_eikonal_tolerances,1689,1.1739237823720496e-14
66,1,66,"0.5,1.5",5,"-1.6821016885253825e-06,2.3288357151044807e-05,-8.7784786901507485e-06,-3.0644707841741445e-05,-1.3653947818356394e-05,2.3404728755288223e-05,1.8940028906213057e-05,-1.046973355681995e-05,1.1139066699389096e-07,2.8615885093920623e-05,1.0286039599031825e-05",0.2608876050548739,0.503982445078217,1.9457302557498741,4,0.00012427512756677287,0.00015123811801404726,0.0007530878241885296,0.060436343853273615,0.4054021731156411,0.0004499610153918046,0.04900260635166282,0.0030626628969789263,7.92291847246513e-06,5.0609065139396064e-05,1.1131599487542794,1.1066358247992893,0.0032386107036701107,,0,180,distance_boundary_and_eikonal_tolerances,1717,1.1739237823720496e-14
67,1,67,"0.5,1.5",5,"-1.8010972726457468e-06,2.3294623970764381e-05,-8.6385423746704521e-06,-3.0893963617762641e-05,-1.3551950408904261e-05,2.3131578316232169e-05,1.8892457735846942e-05,-1.0452340302073241e-05,-1.2533014171552873e-07,2.8595782200942421e-05,1.027278015869261e-05",0.2600776615822379,0.5031573904136768,1.9633100158599353,4,0.00012443971941216553,0.00015279708829254678,0.0006870085319560017,0.06149022679796152,0.4307538535159672,0.000372989147616928,0.049493991337690106,0.0030933744586056316,7.960343532601368e-06,5.009780512146292e-05,1.11230530627641,1.1056001291351578,0.003237929185029554,,0,180,distance_boundary_and_eikonal_tolerances,1745,1.1739237823720496e-14
68,1,68,"0.5,1.5",5,"-1.918643808074357e-06,2.3301530557591607e-05,-8.4983724826689093e-06,-3.1136828052209871e-05,-1.3450193820818702e-05,2.2859742636243569e-05,1.8844906207728419e-05,-1.0431961190093764e-05,-3.6082014622651786e-07,2.8575432906933001e-05,1.0260356726343226e-05",0.2592624097770968,0.502326120002268,1.9810486098908928,4,0.00012458750663472772,0.00015407739507721443,0.0007006802134626586,0.05821099723533975,0.4349393768981219,0.00040607705451870327,0.04999152275053455,0.0031244701719084092,8.004200068546526e-06,4.957486570869017e-05,1.1112208966582364,1.1045445775428562,0.003237075802254289,,0,240,distance_boundary_and_eikonal_tolerances,1773,1.1739237823720496e-14
69,1,69,"0.5,1.5",5,"-1.0173621957798638e-06,1.1654453554737176e-05,-4.1790141815949481e-06,-1.5686544997893994e-05,-6.6743682559168324e-06,1.1294523864922054e-05,9.3986280240080359e-06,-5.2043238291753742e-06,-2.9746939509378916e-07,1.4277238291658309e-05,5.1243084358860104e-06",0.25885219429194767,0.5019075432075705,1.998947472914344,5,6.235875740925949e-05,7.784122196303266e-05,0.0006469063619288174,0.058756358785628696,0.4457652323574557,0.0003437902604570258,0.05049437120557305,0.0015779491001741577,7.787466706022844e-06,4.867874721763111e-05,1.107283556413946,1.1026179764036996,0.0032363548907987996,,0,180,distance_boundary_and_eikonal_tolerances,1802,1.1739237823720496e-14
70,1,70,"0.5,1.5",5,"-1.0483562222173127e-06,1.1620796133468984e-05,-4.1245112003770102e-06,-1.5695513541901865e-05,-6.6261558283495312e-06,1.119497010072822e-05,9.3529980285690318e-06,-5.1925302681876957e-06,-3.5614932228221174e-07,1.4224098546885734e-05,5.1101855299974534e-06",0.25844171485970363,0.5014885075444807,2.017008052967823,5,6.221145728632615e-05,7.771524951111398e-05,0.0006832739897950636,0.05911436258438403,0.44223603629065833,0.0003856417142595811,0.050599913305358166,0.0015812472907924427,7.65052266300812e-06,4.794121595958747e-05,1.1052853906758582,1.1010575639151252,0.0032356441267220306,,0,180,distance_boundary_and_eikonal_tolerances,1831,1.1739237823720496e-14
71,1,71,"0.5,1.5",5,"-2.1475510675099711e-06,2.3323794961235481e-05,-8.2130741973281783e-06,-3.160840341030205e-05,-1.3243095202733853e-05,2.2322346603670994e-05,1.8754989974266121e-05,-1.0389158014465363e-05,-8.279972820215906e-07,2.8534130669443769e-05,1.0236284292161376e-05",0.2576152487835986,0.5006441933095274,2.017008052967823,4,0.00012485124790514426,0.00015625990869540937,0.0006443018301049784,0.061676578544819685,0.4594960563745658,0.0003343213563739029,0.051015549257190686,0.003188471828574418,7.805909336233774e-06,4.762899806793899e-05,1.106492143628395,1.1004831198599616,0.0032345443159257164,,0,180,distance_boundary_and_eikonal_tolerances,1859,1.1739237823720496e-14
72,1,72,"0.5,1.5",5,"-1.1301325317030292e-06,1.1665278062755949e-05,-4.0363481185742647e-06,-1.5914589179943186e-05,-6.571233217952732e-06,1.1026156438897504e-05,9.3530513071728811e-06,-5.1798055030052432e-06,-5.2924415747328023e-07,1.4254903027211135e-05,5.1124712025573884e-06",0.2571996241141462,0.5002192684724054,2.0352318111719483,5,6.24683492967855e-05,7.864552799298092e-05,0.0006604631138225486,0.06015967408413471,0.43229005609329996,0.0003625536119072903,0.05152257062477985,0.0016100803320243703,7.62994066646535e-06,4.686681664017094e-05,1.1030998517356325,1.0988198455009814,0.003233672617695173,,0,180,distance_boundary_and_eikonal_tolerances,1888,1.1739237823720496e-14
73,1,73,"0.5,1.5",5,"-1.1600141000237212e-06,1.1631331391350495e-05,-3.9824600687733089e-06,-1.5919056047010723e-05,-6.5238515584468736e-06,1.0927826222977996e-05,9.3075076652717074e-06,-5.1664907721459272e-06,-5.8640963935920744e-07,1.420103879705742e-05,5.0987430365294988e-06",0.2567837940727528,0.4997939345264374,2.053620221848627,5,6.231017247201335e-05,7.85239181583592e-05,0.0006906567731795672,0.061425795236934255,0.45270649292016074,0.0003978776613408272,0.0516282917236179,0.0016133841163630594,7.523993074838782e-06,4.621530703853528e-05,1.1013802766138827,1.0974302582564137,0.0032328053014091993,,0,180,distance_boundary_and_eikonal_tolerances,1917,1.1739237823720496e-14
74,1,74,"0.5,1.5",5,"-1.1892944963235519e-06,1.1597092815343382e-05,-3.9290643581758617e-06,-1.5921706920069695e-05,-6.4768942307997289e-06,1.0829969423077619e-05,9.2620425321937098e-06,-5.1526353070919682e-06,-6.42751811869504e-07,1.4146652765853708e-05,5.0849072344178651e-06",0.2563678226786818,0.4993682515699245,2.0721747726403326,5,6.214757708232622e-05,7.853191053418922e-05,0.0006357204300785944,0.060949748656181364,0.4646259276903808,0.00033855229640295664,0.05173047193717718,0.001616577248036787,7.436909582928267e-06,4.560234959387962e-05,1.0999692645927515,1.096120918024369,0.00323191642792718,,0,180,distance_boundary_and_eikonal_tolerances,1946,1.1739237823720496e-14
75,1,75,"0.5,1.5",5,"-3.8852461670463062e-05,0.00037241230281429368,-0.0001251414390327311,-0.00051284482486703105,-0.00020710717165127462,0.0003454624659921542,0.00029714519131997935,-0.00016488540410399392,-2.2400698872395833e-05,0.00045404143042842101,0.00016297398065054911",0.24250413801662082,0.4850914637463432,2.0721747726403326,0,0.001995153214675983,0.002209308299241477,0.0007552009355350744,0.06862386187280728,0.5131346203159336,0.00029035362331624945,0.052151685541113234,0.052151685541113234,2.7434368491138826e-05,0.00022138914435784832,2.2915494688286557,1.2821568896432232,0.0031952582990364877,,0,160,distance_boundary_and_eikonal_tolerances,1970,1.1739237823720496e-14
76,1,76,"0.5,1.5",5,"-3.3698933520737893e-05,0.0001889292017106563,-4.7422861036484538e-05,-0.00027960397141376108,-9.4420147469637e-05,0.00013682922721374488,0.00014483492173948613,-7.4645211472729628e-05,-3.8359707092197812e-05,0.00022215949255077424,8.06159727851088e-05",0.23512174375710082,0.4773557511872836,2.33220319979816,1,0.0009974127353733601,0.0014042437680383563,0.00118319155828049,0.07302589779257519,0.5509613412873166,0.0003211387934016832,0.06042294828606054,0.03021147414303027,3.15845347521904e-05,0.0003095425219911877,2.0531258063331785,1.4712076247801835,0.003157899412390411,,0,160,distance_boundary_and_eikonal_tolerances,1995,1.1739237823720496e-14
77,1,77,"0.5,1.5",5,"-7.7751353715215695e-05,0.00038280658474086323,-7.9913295755213904e-05,-0.00057658491405649856,-0.00018081640406015416,0.00024412275763465477,0.00028673480233738297,-0.00014069383087792517,-9.9918119846371869e-05,0.00044463024566562988,0.00016182084918199262",0.2195462863035607,0.4607650729488461,2.439482106175564,0,0.001991468388437207,0.0024513655589372806,0.0014268888334090701,0.08291667668329335,0.5911876695754901,0.0003246164443846296,0.06527143147540106,0.06527143147540106,4.6155476506781686e-05,0.000728416577268135,12.071393715953349,2.416035652415928,0.003071800719683742,,0,160,distance_boundary_and_eikonal_tolerances,2019,1.1739237823720496e-14
78,1,78,"0.5,1.5",5,"-2.372243037491536e-05,0.00010120690426042901,-1.3748934729239299e-05,-0.00015320319825225975,-4.3660327730966347e-05,4.5460066080258576e-05,7.2392819556633313e-05,-3.0138747231986537e-05,-3.5281425197873157e-05,0.00011294371292821728,4.089004544831816e-05",0.21546985705294897,0.45633814150106483,2.486960523453641,2,0.0004988190603560056,0.0011814064467274169,0.0014927116832856217,0.08629665778348436,0.6169997367520437,0.000350070205033224,0.07528251465924606,0.018820628664811514,4.462177895021453e-05,0.0007030034861208407,4.172220035510942,2.1249211977640066,0.0029935445129317733,,0,160,distance_boundary_and_eikonal_tolerances,2046,1.1739237823720496e-14
