iteration,loss,relative_l2_error,applied_damping,maximum_modal_field_update_m,curve_change_m,redistance_curve_drift_m,eikonal_rms,eikonal_maximum_deviation,maximum_curve_field_residual,redistance_steps,redistance_stop_reason,evaluation_count,maximum_system_residual
26,0.22278666963819893,0.48616557969433494,84.72886094429997,0.0009192611530949733,0.0018640288556018645,0.00043674961100946427,0.10154014931538509,0.6042221737674934,0.0004305395393684741,300,distance_boundary_and_eikonal_tolerances,626,8.058676250846009e-16
27,0.19790631151734206,0.4582631756085559,25.41865828328999,0.00258535311912123,0.0031696756716967306,0.0008392947239750218,0.10239020985522436,0.6162729800752578,0.00047120207767877703,400,distance_boundary_and_eikonal_tolerances,650,8.111185182382263e-16
28,0.1905994809454294,0.4497424901764335,76.25597484986996,0.0007535801144708939,0.0015760632496777851,0.0004159623439584439,0.10300791493316194,0.6271590766580188,0.000442445761111427,280,distance_boundary_and_eikonal_tolerances,674,8.486377457567362e-16
29,0.1703957970181323,0.4253334045027984,22.876792454960988,0.0021130507735775076,0.0031180782664249063,0.0008291276215317807,0.103561632226628,0.6374313469993804,0.0005119928198457982,360,distance_boundary_and_eikonal_tolerances,698,9.410493522962105e-16
30,0.16419415803163032,0.41755305874196197,68.63037736488296,0.0006407328482675732,0.0013789663368389163,0.0004170176619132651,0.10378827806589683,0.646393875039229,0.0004920808966995538,260,distance_boundary_and_eikonal_tolerances,722,9.410493522962105e-16
31,0.14657183469878834,0.3946499779768785,20.589113209464887,0.0017856973500563877,0.003384324782434982,0.0005047588199441946,0.10482036620067633,0.6390470114320019,0.0005610910611070843,280,distance_boundary_and_eikonal_tolerances,746,9.410493522962105e-16
32,0.10883468625981696,0.34056844544688936,6.176733962839466,0.0035041762889456186,0.004627253096886593,0.0008981895792123,0.10721987407976927,0.6476299307912916,0.0008427737351969847,300,distance_boundary_and_eikonal_tolerances,770,9.680974844314884e-16
33,0.09814769428105913,0.3235975244453695,18.5302018885184,0.0011151099096890866,0.002541149377817857,0.0009845855246888933,0.10677590752346211,0.6652966867002081,0.0007723122174929809,220,distance_boundary_and_eikonal_tolerances,794,9.680974844314884e-16
34,0.08521532079946437,0.3017772736491214,5.5590605665555195,0.0012206488364706937,0.0030503245319455754,0.0010713661617618706,0.10566970283803825,0.6766317269908954,0.0008043431612749941,220,distance_boundary_and_eikonal_tolerances,820,9.680974844314884e-16
35,0.07707602144432729,0.28716596830371166,16.67718169966656,0.0008715553781398056,0.002382016314466758,0.0013958451217754822,0.10511037904166162,0.6949173254544192,0.0007368610060723146,200,distance_boundary_and_eikonal_tolerances,844,9.680974844314884e-16
36,0.05888450317729217,0.251417535228412,5.003154509899967,0.0019058805640023804,0.003961917305385115,0.0009962273955949473,0.1057531206437391,0.7094977289894568,0.0007548235128249196,220,distance_boundary_and_eikonal_tolerances,868,9.680974844314884e-16
37,0.030965610534209466,0.18296491870835427,1.50094635296999,0.00348707123623108,0.005538786812448873,0.0008738236181538772,0.11014288533210985,0.7385671213015386,0.000725659538679712,280,distance_boundary_and_eikonal_tolerances,892,9.680974844314884e-16
38,0.024565797724069697,0.1630516266561939,4.50283905890997,0.002020156204293783,0.0038600394461991054,0.0006176818031916905,0.11212060863654394,0.8214137515864055,0.0005479065597515306,260,distance_boundary_and_eikonal_tolerances,916,9.680974844314884e-16
39,0.022547089467431107,0.15621203373936446,13.50851717672991,0.0008618682544769078,0.0014580796554121654,0.00048639667431766496,0.1118828424568896,0.8601296663998818,0.00044622222600972095,220,distance_boundary_and_eikonal_tolerances,940,9.680974844314884e-16
40,0.01770279997896306,0.13847174488200345,4.0525551530189725,0.002042054066344068,0.00395270435104668,0.00045577562878404003,0.11399815514387877,0.8976225983643762,0.00042307123926337703,240,distance_boundary_and_eikonal_tolerances,964,9.680974844314884e-16
41,0.01619776723581517,0.13245452439854247,12.157665459056917,0.0008209812968909835,0.003264830476154903,0.00041472094440147297,0.11262910331171302,0.8734590301878224,0.00035046517065028676,220,distance_boundary_and_eikonal_tolerances,988,9.680974844314884e-16
42,0.012681207402544402,0.11724339726405955,3.647299637717075,0.0020104075794041237,0.003690836458118788,0.00035360722215890925,0.11256779892598306,0.8197179764530589,0.0003377368053889933,220,distance_boundary_and_eikonal_tolerances,1012,9.680974844314884e-16
43,0.00732727843494892,0.08925126230795227,1.0941898913151225,0.0035679979109099714,0.0042891692967285,0.0002861608809205964,0.10993720019385723,0.9046338920378099,0.00028021818463393536,280,distance_boundary_and_eikonal_tolerances,1036,9.680974844314884e-16
44,0.006103223383852018,0.08148889578592841,3.2825696739453676,0.0012659888550580732,0.003298798411367092,0.0002699011404953507,0.10885371802921603,0.9303182987932102,0.0002544461579081919,220,distance_boundary_and_eikonal_tolerances,1060,9.680974844314884e-16
45,0.0040957037594756855,0.06670360706300957,0.9847709021836102,0.0025152677331247656,0.0036957418283212013,0.0004895936999811516,0.10827073245650018,0.9692375255370184,0.00023846555660392982,220,distance_boundary_and_eikonal_tolerances,1084,9.680974844314884e-16
46,0.002160907109363703,0.04838453823387942,0.29543127065508307,0.003594494025605079,0.004393745949293982,0.0005023540817375895,0.10759680481511683,0.7929079238962821,0.0002994989627441791,200,distance_boundary_and_eikonal_tolerances,1108,9.680974844314884e-16
47,0.0014603851760731572,0.03963146344124045,0.08862938119652491,0.003442593720562672,0.005046854711815409,0.0008789763342960791,0.10303804725534538,0.7169053566849426,0.00042669197102800874,200,distance_boundary_and_eikonal_tolerances,1132,9.680974844314884e-16
48,0.0011593421705485304,0.03546769014832961,0.026588814358957474,0.0018397647287161853,0.0033566903441794613,0.0009768193855275037,0.10142513542596579,0.6530093253152003,0.000466967474646909,180,distance_boundary_and_eikonal_tolerances,1156,9.680974844314884e-16
49,0.0010200117998285792,0.03327467153760492,0.007976644307687242,0.0009754600913700408,0.0015183168310078214,0.0009633736614293624,0.10072580368726249,0.648188431241215,0.0004174522810452587,180,distance_boundary_and_eikonal_tolerances,1180,9.680974844314884e-16
50,0.000916796375208373,0.03155281512875697,0.0023929932923061723,0.0006605425808649339,0.0009864635620185729,0.0009070612149443703,0.0988066551007805,0.6415255774016035,0.00039471553577929063,180,distance_boundary_and_eikonal_tolerances,1204,9.680974844314884e-16
51,0.0008245443210559789,0.02991708425250634,0.0007178979876918517,0.000548122375979069,0.0011644280151058444,0.000874850108606894,0.10323817965430207,0.662814588398769,0.0004155637355750044,160,distance_boundary_and_eikonal_tolerances,1228,9.680974844314884e-16
52,0.0007426766885516864,0.028386660427284657,0.00021536939630755552,0.00046961011825737007,0.001241066748427829,0.0009176855443713129,0.1040955073075428,0.6810913812946001,0.0004534435995299617,160,distance_boundary_and_eikonal_tolerances,1252,9.680974844314884e-16
53,0.000672332412821015,0.027009168750928465,6.461081889226665e-05,0.00043173267964290927,0.0012110037395431273,0.0009631301342157581,0.10171519561530595,0.6876192809971234,0.0004961014789675935,180,distance_boundary_and_eikonal_tolerances,1276,9.680974844314884e-16
54,0.0006051202532249821,0.025619050406849357,1.9383245667679996e-05,0.00043479622636226855,0.0014038841498065374,0.001083131625301516,0.10548864645589726,0.7303664843425859,0.0005285231908525034,160,distance_boundary_and_eikonal_tolerances,1300,9.680974844314884e-16
55,0.0005415139302015273,0.02425901152864332,5.8149737003039985e-06,0.000429572366211806,0.0016428524597273736,0.0012148956624877297,0.107169067939371,0.7564712712776493,0.0005442684642816399,160,distance_boundary_and_eikonal_tolerances,1324,9.680974844314884e-16
56,0.00047013107954763144,0.02257099692643497,1.7444921100911996e-06,0.0004674517205475806,0.0018038987049283925,0.0012568279769107958,0.1092700801276292,0.7831167593822067,0.0006171661878270492,160,distance_boundary_and_eikonal_tolerances,1348,9.680974844314884e-16
57,0.00039677407660106806,0.020729562715935766,1e-06,0.0006029880559182335,0.002089185358734874,0.0013383685526770334,0.10559397440941727,0.8005193640556962,0.0007288163427438344,180,distance_boundary_and_eikonal_tolerances,1372,9.680974844314884e-16
58,0.00031661105603730317,0.01851056721196921,1e-06,0.0006830406392090502,0.002971989335509446,0.0014994781534791895,0.10427205884315649,0.8222311760347369,0.0008463689950843427,180,distance_boundary_and_eikonal_tolerances,1396,9.680974844314884e-16
59,0.0002569847841212671,0.016666842620619227,1e-06,0.0001864513126982977,0.0029918919904898204,0.001463719316139095,0.10431427525367208,0.8198986844401334,0.0008041722078171287,160,distance_boundary_and_eikonal_tolerances,1424,9.680974844314884e-16
60,0.00021151704902288857,0.015103570674797263,1e-06,0.00011837451674993755,0.002961900407887062,0.0014892079571686054,0.10279823797213027,0.8000810437694743,0.0007791097910273825,160,distance_boundary_and_eikonal_tolerances,1454,9.680974844314884e-16
