stage,iteration,loss,relative_l2_error,damping,evaluation_count,maximum_system_residual,component_count,maximum_mode,stage_total_seconds,component_0_id,component_0_parameters,component_1_id,component_1_parameters
shape_k5,1,0.7318629868757559,0.9236841577259021,0.001,57,2.972131940090639e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5853081613745147, 0.5657265657380751, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011780515317311517, 0.3626231332025014, 0.540623767387691, -0.0022085388952325312, 0.00504238776142239, -9.375e-05, -9.375e-05, 9.375e-05, 9.375e-05, -9.375e-05, 9.375e-05]"
shape_k5,2,0.7313792121877151,0.9241508119213738,0.0029999999999999996,90,3.5546078215555485e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5853799270104508, 0.5657622720100045, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011604686946869832, 0.3625440905459672, 0.5396671060953043, -0.0029585388952325315, 0.00579238776142239, -0.00084375, -0.00084375, 0.00084375, 0.00084375, -0.00084375, 0.00084375]"
shape_k5,3,0.7306156835058778,0.9239752351451443,0.0008999999999999999,117,3.659867009567925e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5854509901312582, 0.565807188216078, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011421793828233604, 0.3633283309615815, 0.5406045142723319, -0.0037085388952325313, 0.00654238776142239, -9.374999999999997e-05, -0.0011578204779398027, 0.0015937500000000001, 0.0015937500000000001, -9.374999999999997e-05, 9.374999999999997e-05]"
shape_k5,4,0.7306141456412545,0.9240078019171855,0.0026999999999999993,142,3.309782393768359e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5854543913989693, 0.5658086646075156, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.36333364840192306, 0.5405244119886674, -0.0037554138952325313, 0.00658926276142239, -0.00014062499999999996, -0.0012046954779398027, 0.001627222091453776, 0.0016406250000000002, -0.00014062499999999996, 0.00014062499999999996]"
shape_k5,5,0.7305204241574402,0.9240253477699965,0.0008099999999999997,151,3.5268168226644433e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5854633557560355, 0.565812934372336, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3633589459663846, 0.5405714759482696, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,6,0.7302892190396497,0.9241351435076098,0.00024299999999999992,160,3.4531778273826564e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.585559883705275, 0.5658639114579577, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3631090567180762, 0.5408239140522451, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,7,0.7302848864550058,0.9240295649601622,7.289999999999997e-05,169,4.0002713123669704e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855033323934401, 0.5658435535889712, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.36305811218088346, 0.5407788195487062, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,8,0.7302845806211864,0.924102475570551,2.186999999999999e-05,178,3.6299528654974376e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855368651313592, 0.5658554920882136, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3630560485410042, 0.5407887820666554, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,9,0.7302844994007204,0.9240584484759058,6.560999999999996e-06,187,3.3694213753842257e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.585517084747845, 0.5658486278926071, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3630554343332976, 0.5407862387815808, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,10,0.7302844702748068,0.9240846497898135,1.9682999999999986e-06,196,3.4248384186700864e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855287402746301, 0.5658526465051816, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.36305527514563835, 0.5407871732028722, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,11,0.7302844610855188,0.924069176265676,5.904899999999995e-07,205,3.4632164394867637e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855218765526946, 0.5658502867983869, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3630553687973404, 0.5407867300629121, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,12,0.730284457372963,0.9240782928757879,1.7714699999999986e-07,214,3.607463216197386e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855259179384186, 0.5658516749943859, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3630553035655194, 0.5407869724611761, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,13,0.7302844563973248,0.9240729232313776,5.3144099999999955e-08,223,3.357794174061751e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855235385131763, 0.5658508579092257, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3630553428224222, 0.5407868333000688, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,14,0.7302844558758133,0.9240760846304468,1.5943229999999987e-08,232,3.3014285618546707e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855249394219769, 0.5658513389289508, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.3630553195013734, 0.5407869146465913, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
shape_k5,15,0.7302844558029872,0.9240742232036626,4.782968999999996e-09,241,3.59344678775541e-15,2,5,13.970264480012702,split_seed_000,"[0.012126363709210141, 0.5855241146314151, 0.5658510557340012, 0.006972924381880109, 0.006029128316222721, 0.00084375, 0.00010281601568373481, -0.0008353189539089705, -0.00084375, -0.00084375, 0.00018375261810881898]",td_birth_001,"[0.011396803732815475, 0.36305533328247697, 0.5407868668784577, -0.00382501724832866, 0.006615798336480255, -4.687499999999996e-05, -0.0012046954779398027, 0.00162890654885972, 0.0017343750000000002, -4.819118162906842e-05, 0.00015951917874908192]"
